id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
505478,,1.000000,0.000000,0.124368,0.800000,0.300000,0.598670,0.000000,0.000000,0.000000,0.000000
505479,,0.872303,0.000000,0.070000,0.800000,0.300000,0.558376,0.000000,0.000000,0.000000,0.000000
505480,,0.000000,0.000000,0.080892,0.800000,0.300000,0.632454,0.000000,0.000000,0.000000,0.140165
505481,,0.000000,0.000000,0.080857,0.800000,0.300000,0.632670,0.000000,0.000000,0.083333,0.223984
505482,,0.000000,0.000000,0.070000,0.800000,0.300000,0.567887,0.000000,0.000000,0.000000,0.000000
505483,,1.000000,0.000000,0.440000,0.800000,0.300000,0.539529,0.720000,0.528634,0.666667,0.991174
505484,,0.000000,0.000000,0.085892,0.800000,0.300000,0.607388,0.410000,0.000000,0.083333,0.403640
505485,,0.000000,0.000000,0.166453,0.800000,0.300000,0.606624,0.290000,0.227670,0.166667,0.223984
505486,IncFIA(HI1),0.436151,0.000000,0.437564,0.800000,0.900000,0.600745,0.290000,0.000000,0.000000,0.000000
505487,,0.000000,0.000000,0.070000,0.800000,0.300000,0.561998,0.000000,0.000000,0.000000,0.000000
505488,,0.000000,0.000000,0.142312,0.800000,0.300000,0.579741,0.290000,0.842480,0.583333,0.710945
505489,,0.000000,0.000000,0.070000,0.800000,0.300000,0.625884,0.000000,0.000000,0.000000,0.000000
505490,IncFIB(K),0.000000,0.000000,0.123701,0.800000,0.900000,0.618580,0.000000,0.000000,0.000000,0.000000
505491,,0.524094,0.000000,0.070000,0.800000,0.300000,0.678961,0.410000,0.227670,0.166667,0.223984
505492,IncFIB(K),0.000000,0.000000,0.147170,0.800000,0.900000,0.594518,0.000000,0.227670,0.083333,0.000000
505493,,0.000000,0.000000,0.141994,0.800000,0.300000,0.553126,0.290000,0.588519,0.333333,0.370481
505494,,0.000000,0.000000,0.076236,0.800000,0.300000,0.715468,0.290000,0.000000,0.000000,0.000000
505495,IncN,0.000000,0.000000,0.162926,0.800000,0.900000,0.689873,0.290000,0.000000,0.000000,0.000000
505496,,0.691284,0.000000,0.089615,0.800000,0.300000,0.666325,0.750000,0.000000,0.166667,0.223984
505497,,1.000000,0.000000,0.092585,0.800000,0.300000,0.630059,0.000000,0.000000,0.000000,0.000000
505498,,0.872303,0.000000,0.110891,0.800000,0.300000,0.617574,0.000000,0.000000,0.000000,0.000000
505499,,0.000000,0.000000,0.130459,0.800000,0.300000,0.518715,0.000000,0.000000,0.000000,0.000000
505500,,0.000000,0.000000,0.084676,0.800000,0.300000,0.658669,0.290000,0.000000,0.000000,0.000000
505501,,0.872303,0.000000,0.112719,0.800000,0.300000,0.614671,0.000000,0.000000,0.000000,0.000000
505502,,0.000000,0.000000,0.070000,0.800000,0.300000,0.578850,0.000000,0.000000,0.000000,0.000000
505503,IncN,0.000000,0.000000,0.163827,0.800000,0.900000,0.687315,0.290000,0.000000,0.000000,0.000000
505504,,1.000000,0.000000,0.190670,0.800000,0.300000,0.649343,0.480000,0.000000,0.000000,0.000000
505505,,0.000000,0.000000,0.088996,0.800000,0.300000,0.641545,0.000000,0.000000,0.000000,0.000000
505506,,0.000000,0.000000,0.099072,0.800000,0.300000,0.640213,0.000000,0.000000,0.000000,0.000000
505507,,0.000000,0.000000,0.070000,0.800000,0.300000,0.565379,0.000000,0.000000,0.000000,0.000000
505508,IncFIB(K),0.000000,0.000000,0.125783,0.800000,0.900000,0.683188,0.290000,0.000000,0.083333,0.140165
505509,,0.000000,0.000000,0.077200,0.800000,0.300000,0.659923,0.000000,0.000000,0.083333,0.140165
505510,,0.000000,0.000000,0.168235,0.800000,0.300000,0.661241,0.290000,0.000000,0.000000,0.000000
505511,,0.000000,0.330000,0.070000,0.820000,0.300000,0.702035,0.000000,0.000000,0.000000,0.000000
505512,,0.806006,0.000000,0.159459,0.800000,0.300000,0.639946,0.560000,0.000000,0.000000,0.000000
505513,,0.000000,0.000000,0.102244,0.800000,0.300000,0.560433,0.000000,0.000000,0.000000,0.000000
505514,Col(MG828),0.000000,0.000000,0.070000,0.800000,0.500000,0.486896,0.000000,0.000000,0.000000,0.000000
505515,IncHI1B,0.691284,0.000000,0.199924,0.800000,0.900000,0.638211,0.440000,0.000000,0.000000,0.000000
505516,,0.000000,0.000000,0.070000,0.800000,0.300000,0.510919,0.000000,0.000000,0.000000,0.000000
505517,IncFIB(K),0.000000,0.000000,0.092085,0.800000,0.900000,0.631546,0.000000,0.000000,0.000000,0.000000
505518,,0.691284,0.000000,0.198947,0.800000,0.300000,0.593303,0.440000,0.000000,0.000000,0.000000
505519,,0.691284,0.000000,0.195494,0.800000,0.300000,0.616400,0.440000,0.000000,0.000000,0.000000
505520,,0.872303,0.000000,0.114870,0.800000,0.300000,0.584504,0.290000,0.000000,0.000000,0.000000
505521,IncHI1B,0.000000,0.000000,0.070000,0.800000,0.900000,0.548459,0.000000,0.000000,0.000000,0.000000
505522,,0.691284,0.000000,0.192836,0.800000,0.300000,0.646565,0.440000,0.000000,0.000000,0.000000
505523,,1.000000,0.000000,0.420000,0.800000,0.300000,0.573296,0.000000,0.000000,0.000000,0.000000
505524,Col440I,0.000000,0.000000,0.070000,0.800000,0.500000,0.554886,0.000000,0.000000,0.000000,0.000000
505525,IncHI1B,0.806006,0.000000,0.214585,0.800000,0.900000,0.642778,0.480000,0.455340,0.333333,0.331538
505526,ColKP3,1.000000,0.000000,0.420000,0.800000,0.900000,0.579066,0.000000,0.000000,0.000000,0.000000
505527,Col440I,0.000000,0.000000,0.070000,0.800000,0.500000,0.551661,0.000000,0.930594,0.583333,0.726702
505528,,0.806006,0.000000,0.158217,0.800000,0.300000,0.644323,0.480000,0.000000,0.000000,0.000000
505529,,0.806006,0.000000,0.158358,0.800000,0.300000,0.643813,0.480000,0.000000,0.000000,0.000000
505530,,0.000000,0.000000,0.086051,0.800000,0.300000,0.679630,0.290000,1.000000,1.000000,1.000000
505531,,0.000000,0.000000,0.087635,0.800000,0.300000,0.600481,0.000000,0.000000,0.000000,0.000000
505532,,0.000000,0.000000,0.090854,0.800000,0.300000,0.681350,0.600000,0.000000,0.000000,0.000000
505533,,0.000000,0.000000,0.602815,0.800000,0.300000,0.654492,0.000000,0.000000,0.000000,0.000000
505534,,0.000000,0.000000,0.086028,0.800000,0.300000,0.652818,0.530000,0.000000,0.083333,0.000000
505535,,0.000000,0.000000,0.090568,0.800000,0.300000,0.682268,0.600000,0.000000,0.083333,0.000000
505536,,0.000000,0.000000,0.602819,0.800000,0.300000,0.654457,0.000000,0.000000,0.000000,0.000000
505537,,0.000000,0.000000,0.121148,0.800000,0.300000,0.602721,0.000000,0.000000,0.083333,0.000000
505538,,0.000000,0.390000,0.078748,0.860000,0.300000,0.647000,0.490000,0.983974,0.833333,0.898778
505539,,0.000000,0.000000,0.090568,0.800000,0.300000,0.682266,0.600000,0.000000,0.000000,0.000000
505540,,0.000000,0.000000,0.602824,0.800000,0.300000,0.654415,0.000000,0.000000,0.000000,0.000000
505541,,0.000000,0.000000,0.090568,0.800000,0.300000,0.682268,0.600000,0.000000,0.083333,0.000000
505542,,0.000000,0.000000,0.139300,0.800000,0.300000,0.601656,0.290000,0.227670,0.000000,0.000000
505543,,0.691284,0.000000,0.075296,0.800000,0.300000,0.680306,0.570000,1.000000,1.000000,1.000000
505544,,0.436151,0.000000,0.102051,0.800000,0.300000,0.560831,0.000000,0.000000,0.083333,0.000000
505545,,0.000000,0.000000,0.086028,0.800000,0.300000,0.652818,0.530000,0.000000,0.083333,0.000000
505546,,0.000000,0.000000,0.070000,0.800000,0.300000,0.519089,0.000000,0.000000,0.000000,0.000000
505547,,0.000000,0.000000,0.090568,0.800000,0.300000,0.682266,0.600000,0.000000,0.083333,0.000000
505548,,0.000000,0.000000,0.081989,0.800000,0.300000,0.626086,0.000000,0.000000,0.000000,0.000000
505549,,0.000000,0.000000,0.602824,0.800000,0.300000,0.654415,0.000000,0.000000,0.083333,0.000000
505550,,0.000000,0.000000,0.070000,0.800000,0.300000,0.631858,0.000000,0.227670,0.083333,0.000000
505551,,0.000000,0.000000,0.090855,0.800000,0.300000,0.681347,0.600000,0.000000,0.000000,0.000000
505552,,0.000000,0.000000,0.602821,0.800000,0.300000,0.654440,0.000000,0.000000,0.083333,0.000000
505553,,0.000000,0.000000,0.106449,0.800000,0.300000,0.625205,0.000000,0.000000,0.000000,0.000000
505554,,0.000000,0.000000,0.602814,0.800000,0.300000,0.654495,0.000000,0.000000,0.000000,0.000000
505555,,0.000000,0.000000,0.070000,0.800000,0.300000,0.574171,0.000000,0.000000,0.000000,0.000000
505556,,0.000000,0.000000,0.070000,0.800000,0.300000,0.527144,0.000000,0.000000,0.166667,0.000000
505557,,0.000000,0.000000,0.070000,0.800000,0.300000,0.555196,0.000000,0.000000,0.000000,0.000000
505558,,0.000000,0.000000,0.113630,0.800000,0.300000,0.669499,0.680000,0.455340,0.250000,0.538768
505559,IncFII(Yp),0.000000,0.000000,0.595000,0.800000,0.900000,0.690035,0.000000,0.227670,0.083333,0.000000
505560,IncFIB(pQil),0.000000,0.000000,0.075105,0.800000,0.900000,0.682742,0.000000,0.000000,0.000000,0.000000
505561,,0.000000,0.000000,0.081649,0.800000,0.300000,0.627999,0.680000,0.000000,0.000000,0.000000
505562,,0.691284,0.000000,0.188675,0.800000,0.300000,0.606009,0.000000,0.227670,0.166667,0.140165
505563,IncFII(K),0.000000,0.000000,0.070000,0.800000,0.900000,0.595719,0.000000,0.000000,0.083333,0.000000
505564,,0.000000,0.000000,0.070000,0.800000,0.300000,0.550627,0.000000,0.000000,0.000000,0.000000
505565,,0.000000,0.000000,0.070000,0.800000,0.300000,0.563417,0.000000,0.000000,0.000000,0.000000
505566,IncU,0.000000,0.000000,0.123060,0.800000,0.500000,0.527379,0.000000,0.227670,0.083333,0.140165
505567,,0.000000,0.000000,0.070000,0.800000,0.300000,0.519301,0.000000,0.000000,0.000000,0.000000
505568,,0.000000,0.000000,0.070000,0.800000,0.300000,0.602502,0.290000,0.000000,0.000000,0.000000
505569,IncR,0.000000,0.000000,0.110697,0.800000,0.900000,0.636980,0.290000,0.000000,0.000000,0.000000
505570,,0.000000,0.000000,0.191212,0.800000,0.300000,0.529731,0.000000,0.000000,0.000000,0.000000
505571,,0.000000,0.000000,0.070000,0.800000,0.300000,0.627248,0.000000,0.000000,0.000000,0.000000
505572,,0.000000,0.000000,0.094730,0.800000,0.300000,0.624039,0.560000,0.000000,0.000000,0.000000
505573,ColKP3,1.000000,0.000000,0.105283,0.800000,0.900000,0.627362,0.000000,0.000000,0.000000,0.000000
505574,,0.872303,0.000000,0.158466,0.800000,0.300000,0.597423,0.480000,0.000000,0.000000,0.000000
505575,,0.691284,0.000000,0.181181,0.800000,0.300000,0.636196,0.440000,0.000000,0.000000,0.000000
505576,IncFIB(K),0.000000,0.000000,0.081486,0.800000,0.900000,0.628931,0.000000,0.000000,0.000000,0.000000
505577,,0.691284,0.000000,0.140000,0.800000,0.300000,0.510071,0.290000,0.000000,0.000000,0.000000
505578,,0.000000,0.000000,0.070000,0.800000,0.300000,0.634499,0.000000,0.000000,0.000000,0.000000
505579,,0.872303,0.000000,0.161262,0.800000,0.300000,0.634068,0.900000,0.000000,0.000000,0.000000
505580,IncFIB(K),0.000000,0.000000,0.082338,0.800000,0.900000,0.624186,0.000000,0.360849,0.166667,0.140165
505581,,0.691284,0.000000,0.167964,0.800000,0.300000,0.569884,0.290000,0.000000,0.000000,0.000000
505582,,0.000000,0.000000,0.153149,0.800000,0.300000,0.497568,0.000000,0.000000,0.000000,0.000000
505583,,0.000000,0.000000,0.098226,0.800000,0.300000,0.676071,0.530000,0.721698,0.500000,0.774819
505584,,0.000000,0.000000,0.074092,0.800000,0.300000,0.697423,0.000000,0.000000,0.000000,0.000000
505585,,0.000000,0.330000,0.088615,0.820000,0.300000,0.688888,0.000000,0.000000,0.000000,0.000000
505586,IncR,0.872303,0.000000,0.092797,0.800000,0.900000,0.675438,0.290000,0.000000,0.000000,0.000000
505587,,0.000000,0.000000,0.098785,0.800000,0.300000,0.613962,0.000000,0.000000,0.000000,0.000000
505588,,0.000000,0.000000,0.164997,0.800000,0.300000,0.561634,0.000000,0.000000,0.000000,0.000000
505589,,0.872303,0.000000,0.070000,0.800000,0.300000,0.508499,0.000000,0.000000,0.000000,0.000000
505590,ColKP3,1.000000,0.000000,0.116546,0.800000,0.900000,0.642877,0.000000,0.000000,0.000000,0.000000
505591,IncFIB(K),0.000000,0.000000,0.083490,0.800000,0.900000,0.618258,0.000000,0.000000,0.000000,0.000000
505592,,0.872303,0.000000,0.152530,0.800000,0.300000,0.623158,0.290000,0.000000,0.000000,0.000000
505593,,0.000000,0.000000,0.120022,0.800000,0.300000,0.604198,0.290000,0.360849,0.166667,0.223984
505594,IncFIB(K),0.000000,0.000000,0.086558,0.800000,0.900000,0.650660,0.000000,0.000000,0.000000,0.000000
505595,IncFIB(pQil),0.000000,0.000000,0.087612,0.800000,0.900000,0.692562,0.560000,0.000000,0.000000,0.000000
505596,ColRNAI,0.000000,0.000000,0.595000,0.800000,0.900000,0.608170,0.000000,0.000000,0.083333,0.000000
505597,ColRNAI,0.000000,0.000000,0.595000,0.800000,0.900000,0.610155,0.000000,0.000000,0.000000,0.000000
505598,,0.691284,0.000000,0.188908,0.800000,0.300000,0.605693,0.000000,0.000000,0.000000,0.140165
505599,,0.691284,0.000000,0.188972,0.800000,0.300000,0.605606,0.440000,0.000000,0.000000,0.000000
505600,,0.872303,0.000000,0.208634,0.800000,0.300000,0.602297,0.000000,0.000000,0.000000,0.000000
505601,,0.806006,0.000000,0.070000,0.800000,0.300000,0.540190,0.480000,0.000000,0.000000,0.000000
505602,,0.872303,0.000000,0.207996,0.800000,0.300000,0.602916,0.000000,0.000000,0.000000,0.000000
505603,,0.000000,0.000000,0.070000,0.800000,0.300000,0.571134,0.000000,0.000000,0.000000,0.000000
505604,,0.000000,0.000000,0.070000,0.800000,0.300000,0.512052,0.000000,0.000000,0.000000,0.000000
505605,,1.000000,0.000000,0.099328,0.800000,0.300000,0.673530,0.000000,0.000000,0.000000,0.000000
505606,,0.872303,0.000000,0.098593,0.800000,0.300000,0.568407,0.000000,0.528634,0.250000,0.223984
505607,,1.000000,0.000000,0.101882,0.800000,0.300000,0.667988,0.000000,0.000000,0.000000,0.000000
505608,,0.872303,0.000000,0.088583,0.800000,0.300000,0.597005,0.000000,0.000000,0.000000,0.000000
505609,,0.524094,0.000000,0.196786,0.800000,0.300000,0.641780,0.560000,0.227670,0.166667,0.223984
505610,,0.000000,0.000000,0.100662,0.800000,0.300000,0.563771,0.000000,0.000000,0.000000,0.000000
505611,IncFIB(K),0.000000,0.000000,0.082384,0.800000,0.900000,0.623935,0.000000,0.000000,0.000000,0.000000
505612,ColRNAI,0.000000,0.000000,0.420000,0.800000,0.900000,0.573154,0.000000,0.787610,1.000000,1.000000
505613,,0.000000,0.000000,0.070000,0.800000,0.300000,0.534305,0.000000,0.000000,0.000000,0.000000
505614,,0.000000,0.000000,0.076232,0.800000,0.300000,0.715509,0.530000,0.227670,0.250000,0.000000
505615,,0.000000,0.000000,0.070000,0.800000,0.300000,0.522837,0.000000,0.227670,0.333333,0.538768
505616,,0.000000,0.000000,0.180619,0.800000,0.300000,0.478624,0.000000,0.000000,0.000000,0.000000
505617,IncFII(K),0.000000,0.000000,0.070000,0.800000,0.900000,0.612884,0.000000,0.000000,0.000000,0.000000
505618,,0.000000,0.000000,0.070000,0.800000,0.300000,0.507207,0.000000,0.360849,0.083333,0.140165
505619,,0.000000,0.000000,0.078035,0.800000,0.300000,0.698643,0.530000,0.227670,0.250000,0.140165
505620,,0.000000,0.000000,0.070000,0.800000,0.300000,0.639890,0.000000,0.000000,0.000000,0.000000
505621,ColRNAI,0.000000,0.000000,0.595000,0.800000,0.900000,0.606631,0.000000,0.000000,0.083333,0.000000
505622,,0.000000,0.000000,0.070000,0.800000,0.300000,0.601464,0.000000,0.000000,0.000000,0.000000
505623,,0.000000,0.000000,0.100377,0.800000,0.300000,0.564392,0.000000,0.000000,0.000000,0.000000
505624,Col440I,0.000000,0.000000,0.107101,0.800000,0.500000,0.551122,0.000000,0.639151,0.333333,0.403640
505625,IncHI1B,0.000000,0.000000,0.080625,0.800000,0.900000,0.634105,0.000000,0.000000,0.000000,0.000000
505626,,0.806006,0.000000,0.114729,0.800000,0.300000,0.584712,0.000000,0.360849,0.166667,0.223984
505627,,0.000000,0.000000,0.070000,0.800000,0.300000,0.582129,0.000000,0.000000,0.000000,0.000000
505628,,0.000000,0.000000,0.074346,0.800000,0.300000,0.693435,0.000000,0.000000,0.000000,0.000000
505629,IncHI1B,0.000000,0.000000,0.080625,0.800000,0.900000,0.634100,0.000000,0.000000,0.000000,0.000000
505630,Col440I,0.000000,0.000000,0.107651,0.800000,0.500000,0.550146,0.000000,0.528634,0.250000,0.284318
505631,,0.436151,0.000000,0.117939,0.800000,0.300000,0.534115,0.000000,0.000000,0.000000,0.000000
505632,,0.524094,0.000000,0.080901,0.800000,0.300000,0.632401,0.370000,0.000000,0.000000,0.000000
505633,,0.436151,0.000000,0.070000,0.800000,0.300000,0.693973,0.600000,0.227670,0.083333,0.000000
505634,Col440I,0.000000,0.000000,0.111158,0.800000,0.500000,0.590234,0.000000,0.000000,0.000000,0.000000
505635,,0.524094,0.000000,0.080899,0.800000,0.300000,0.632415,0.370000,0.227670,0.083333,0.000000
505636,,0.000000,0.000000,0.070000,0.800000,0.300000,0.519433,0.000000,0.000000,0.000000,0.000000
505637,,0.000000,0.000000,0.070000,0.800000,0.300000,0.516457,0.000000,0.227670,0.166667,0.000000
505638,IncFIB(pKPHS1),0.000000,0.000000,0.070000,0.800000,0.900000,0.661469,0.000000,0.360849,0.166667,0.140165
505639,,0.436151,0.000000,0.733602,0.800000,0.300000,0.630602,0.370000,0.227670,0.083333,0.223984
505640,IncHI1B,0.000000,0.000000,0.211777,0.800000,0.900000,0.591291,0.000000,0.588519,0.250000,0.432461
505641,,0.691284,0.000000,0.177495,0.800000,0.300000,0.642418,0.370000,0.000000,0.000000,0.000000
505642,,0.000000,0.000000,0.080613,0.800000,0.300000,0.634180,0.000000,0.000000,0.000000,0.000000
505643,,0.000000,0.000000,0.099499,0.800000,0.300000,0.612338,0.290000,0.000000,0.000000,0.000000
505644,,0.000000,0.000000,0.214788,0.800000,0.300000,0.460761,0.000000,0.000000,0.000000,0.000000
505645,IncFII,0.691284,0.000000,0.622773,0.800000,0.900000,0.570340,0.290000,0.842480,0.666667,0.916779
505646,,0.000000,0.000000,0.090040,0.800000,0.300000,0.664901,0.290000,0.227670,0.083333,0.000000
505647,,0.000000,0.000000,0.096911,0.800000,0.300000,0.618431,0.680000,0.000000,0.000000,0.000000
505648,,0.691284,0.000000,0.214221,0.800000,0.300000,0.611912,0.480000,0.000000,0.000000,0.000000
505649,,0.000000,0.000000,0.174058,0.800000,0.300000,0.528681,0.000000,0.000000,0.000000,0.000000
505650,,0.000000,0.000000,0.085202,0.800000,0.300000,0.610331,0.000000,0.000000,0.000000,0.501970
505651,,0.000000,0.000000,0.370000,0.800000,0.300000,0.514747,0.000000,0.227670,0.083333,0.538768
505652,,0.806006,0.000000,0.087793,0.800000,0.300000,0.645888,0.290000,0.000000,0.000000,0.000000
505653,,0.000000,0.480000,0.070000,0.820000,0.300000,0.570524,0.000000,0.000000,0.000000,0.000000
505654,,0.000000,0.000000,0.420000,0.800000,0.300000,0.608413,0.000000,0.000000,0.000000,0.000000
505655,ColRNAI,0.000000,0.000000,0.595000,0.800000,0.900000,0.627044,0.290000,0.000000,0.000000,0.000000
505656,ColKP3,1.000000,0.000000,0.420000,0.800000,0.900000,0.605859,0.000000,0.227670,0.083333,0.000000
505657,Col440I,0.000000,0.000000,0.070000,0.800000,0.500000,0.560803,0.000000,0.000000,0.000000,0.000000
505658,Col440I,0.000000,0.000000,0.070000,0.800000,0.500000,0.597668,0.000000,0.000000,0.000000,0.000000
505659,,0.000000,0.000000,0.136934,0.800000,0.300000,0.511963,0.000000,0.227670,0.416667,0.694091
505660,,0.000000,0.000000,0.070000,0.800000,0.300000,0.570695,0.000000,0.000000,0.000000,0.000000
505661,,0.000000,0.000000,0.713217,0.800000,0.300000,0.692525,0.290000,0.000000,0.000000,0.000000
505662,IncFIB(K),0.000000,0.000000,0.083970,0.800000,0.900000,0.615938,0.000000,0.000000,0.000000,0.000000
505663,,0.000000,0.000000,0.092166,0.800000,0.300000,0.585303,0.000000,0.000000,0.000000,0.000000
505664,,0.000000,0.000000,0.595000,0.800000,0.300000,0.568736,0.000000,0.000000,0.000000,0.000000
505665,,0.000000,0.000000,0.070000,0.800000,0.300000,0.529048,0.000000,0.000000,0.000000,0.000000
505666,,0.000000,0.000000,0.595000,0.800000,0.300000,0.647953,0.000000,0.227670,0.166667,0.000000
505667,IncR,0.000000,0.000000,0.098264,0.800000,0.900000,0.688082,0.330000,0.000000,0.000000,0.000000
505668,,0.000000,0.000000,0.091000,0.800000,0.300000,0.588891,0.000000,0.360849,0.250000,0.403640
505669,IncU,0.000000,0.000000,0.092901,0.800000,0.500000,0.583140,0.000000,0.000000,0.000000,0.000000
505670,,0.000000,0.000000,0.713192,0.800000,0.300000,0.692650,0.290000,0.000000,0.000000,0.000000
505671,Col440II,0.000000,0.000000,0.420000,0.800000,0.500000,0.597920,0.000000,0.000000,0.000000,0.000000
505672,,0.691284,0.000000,0.070000,0.800000,0.300000,0.487326,0.000000,0.455340,0.083333,0.501970
505673,,0.000000,0.000000,0.098275,0.800000,0.300000,0.615148,0.000000,0.000000,0.000000,0.000000
505674,,0.000000,0.000000,0.070000,0.800000,0.300000,0.529048,0.000000,0.000000,0.000000,0.000000
505675,,0.000000,0.000000,0.091656,0.800000,0.300000,0.693656,0.600000,0.000000,0.000000,0.000000
505676,IncFIB(K),0.000000,0.000000,0.094620,0.800000,0.900000,0.624334,0.000000,0.000000,0.000000,0.000000
505677,IncN,0.000000,0.000000,0.070000,0.800000,0.900000,0.526147,0.000000,0.000000,0.000000,0.140165
505678,IncFIB(pQil),0.872303,0.000000,0.281319,0.800000,0.900000,0.591506,0.480000,0.639151,0.416667,0.985989
505679,IncFIB(K),0.000000,0.000000,0.082495,0.800000,0.900000,0.623346,0.000000,0.000000,0.083333,0.140165
505680,ColRNAI,0.000000,0.000000,0.595000,0.800000,0.900000,0.606816,0.000000,0.360849,0.083333,0.140165
505681,,0.000000,0.000000,0.070000,0.800000,0.300000,0.656225,0.000000,0.000000,0.000000,0.000000
505682,,0.000000,0.000000,0.078328,0.800000,0.300000,0.650270,0.000000,0.000000,0.000000,0.000000
505683,IncFIB(K),0.000000,0.000000,0.080670,0.800000,0.900000,0.633822,0.000000,0.000000,0.000000,0.000000
505684,,0.000000,0.000000,0.106928,0.800000,0.300000,0.624339,0.000000,0.000000,0.000000,0.000000
505685,,0.691284,0.000000,0.105800,0.800000,0.300000,0.599490,0.560000,0.000000,0.000000,0.000000
505686,Col440II,0.000000,0.000000,0.420000,0.800000,0.500000,0.563758,0.000000,0.227670,0.083333,0.140165
505687,,0.872303,0.000000,0.195320,0.800000,0.300000,0.570610,0.000000,0.000000,0.000000,0.000000
505688,IncFII(K),0.000000,0.000000,0.595000,0.800000,0.900000,0.586729,0.000000,0.000000,0.083333,0.331538
505689,,0.691284,0.000000,0.107519,0.800000,0.300000,0.596378,0.560000,0.000000,0.000000,0.000000
505690,,0.872303,0.000000,0.195330,0.800000,0.300000,0.570597,0.000000,0.000000,0.000000,0.000000
505691,,0.000000,0.000000,0.133385,0.800000,0.300000,0.561578,0.290000,0.000000,0.000000,0.000000
505692,,0.000000,0.000000,0.106810,0.800000,0.300000,0.551645,0.000000,0.000000,0.000000,0.000000
505693,,0.000000,0.000000,0.119004,0.800000,0.300000,0.532657,0.000000,0.000000,0.000000,0.000000
505694,,0.000000,0.000000,0.184899,0.800000,0.300000,0.522104,0.000000,0.000000,0.000000,0.000000
505695,,0.000000,0.330000,0.070000,0.820000,0.300000,0.687330,0.370000,0.000000,0.000000,0.000000
505696,,0.000000,0.000000,0.070000,0.800000,0.300000,0.655965,0.290000,0.000000,0.083333,0.331538
505697,ColRNAI,0.000000,0.000000,0.595000,0.800000,0.900000,0.607063,0.000000,0.000000,0.000000,0.000000
505698,Col440II,0.000000,0.000000,0.420000,0.800000,0.500000,0.558361,0.000000,0.000000,0.000000,0.000000
505699,,0.000000,0.000000,0.075351,0.800000,0.300000,0.679618,0.000000,0.528634,0.333333,0.570481
505700,Col440I,0.000000,0.000000,0.070000,0.800000,0.500000,0.544481,0.000000,0.000000,0.000000,0.000000
505701,,0.000000,0.000000,0.070000,0.800000,0.300000,0.529048,0.000000,0.000000,0.000000,0.000000
505702,IncFII(K),0.000000,0.000000,0.670586,0.800000,0.900000,0.622802,0.000000,0.227670,0.083333,0.284318
505703,,0.000000,0.000000,0.113513,0.800000,0.300000,0.632540,0.490000,0.000000,0.083333,0.223984
505704,,0.000000,0.000000,0.123116,0.800000,0.300000,0.600215,0.330000,0.000000,0.000000,0.284318
505705,,0.872303,0.000000,0.218898,0.800000,0.300000,0.565710,0.440000,0.227670,0.250000,0.741461
505706,,0.000000,0.000000,0.070000,0.800000,0.300000,0.628589,0.000000,0.000000,0.000000,0.000000
505707,,0.000000,0.000000,0.115340,0.800000,0.300000,0.610719,0.560000,0.000000,0.000000,0.000000
505708,IncFIB(K),0.000000,0.000000,0.070000,0.800000,0.900000,0.605844,0.000000,0.000000,0.000000,0.000000
505709,,0.000000,0.000000,0.070000,0.800000,0.300000,0.573378,0.000000,0.000000,0.000000,0.000000
505710,,0.000000,0.000000,0.074469,0.800000,0.300000,0.691583,0.410000,0.000000,0.000000,0.000000
505711,IncFIB(K),0.000000,0.000000,0.097819,0.800000,0.900000,0.616228,0.000000,0.000000,0.000000,0.000000
505712,,0.000000,0.000000,0.708918,0.800000,0.300000,0.691725,0.290000,0.000000,0.000000,0.140165
505713,IncFIB(K),0.000000,0.000000,0.115011,0.800000,0.900000,0.584295,0.000000,0.000000,0.000000,0.140165
505714,,0.000000,0.000000,0.087654,0.800000,0.300000,0.673314,0.290000,0.000000,0.000000,0.000000
505715,,0.000000,0.000000,0.070000,0.800000,0.300000,0.464739,0.000000,0.000000,0.000000,0.000000
505716,,0.000000,0.000000,0.713268,0.800000,0.300000,0.692269,0.290000,0.000000,0.083333,0.140165
505717,,0.000000,0.000000,0.070000,0.800000,0.300000,0.529048,0.000000,0.000000,0.000000,0.140165
505718,,0.000000,0.000000,0.713355,0.800000,0.300000,0.691836,0.290000,0.000000,0.000000,0.223984
505719,IncN,0.000000,0.000000,0.083061,0.800000,0.900000,0.620407,0.000000,0.000000,0.000000,0.000000
505720,,0.000000,0.000000,0.070000,0.800000,0.300000,0.591264,0.290000,0.000000,0.000000,0.000000
505721,,0.000000,0.000000,0.101017,0.800000,0.300000,0.563007,0.600000,0.000000,0.000000,0.000000
505722,,0.000000,0.000000,0.070000,0.800000,0.300000,0.529025,0.000000,0.000000,0.000000,0.000000
505723,IncN,0.806006,0.000000,0.152470,0.800000,0.900000,0.623479,0.290000,0.000000,0.000000,0.000000
505724,Col(MGD2),0.000000,0.000000,0.420000,0.800000,0.300000,0.568886,0.000000,0.227670,0.083333,0.000000
505725,,0.000000,0.000000,0.070000,0.800000,0.300000,0.529048,0.000000,0.000000,0.000000,0.000000
505726,Col440II,0.000000,0.000000,0.500192,0.800000,0.500000,0.545970,0.290000,1.000000,1.000000,1.000000
505727,,0.436151,0.000000,0.094498,0.800000,0.300000,0.578666,0.330000,0.000000,0.000000,0.000000
