id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BM,S_GEO,S_HAB,S_GROW
323040,,0.000000,0.000000,0.070000,0.760000,0.300000,0.619247,0.000000,0.000000,0.000000,0.000000
323041,,1.000000,0.000000,0.158112,0.760000,0.300000,0.598710,0.440000,0.000000,0.000000,0.000000
323042,,0.000000,0.000000,0.595000,0.760000,0.300000,0.672275,0.000000,0.000000,0.083333,0.140165
323043,,0.000000,0.000000,0.089357,0.760000,0.300000,0.640294,0.000000,0.000000,0.000000,0.000000
323044,,0.000000,0.000000,0.076363,0.760000,0.300000,0.668129,0.330000,0.000000,0.000000,0.000000
323045,IncI1,0.872303,0.000000,0.078388,0.760000,0.900000,0.649793,0.000000,0.000000,0.000000,0.000000
323046,,0.872303,0.000000,0.085100,0.760000,0.300000,0.610780,0.000000,0.227670,0.000000,0.140165
323047,,0.872303,0.360000,0.074406,0.800000,0.300000,0.692513,0.410000,0.000000,0.000000,0.000000
323048,,0.000000,0.000000,0.080732,0.760000,0.300000,0.679440,0.000000,0.000000,0.000000,0.000000
323049,IncFII,0.000000,0.000000,0.609299,0.760000,0.900000,0.660392,0.000000,0.000000,0.000000,0.000000
323050,,0.000000,0.000000,0.172482,0.760000,0.300000,0.556601,0.000000,0.000000,0.000000,0.000000
323051,,1.000000,0.000000,0.114079,0.760000,0.300000,0.585684,0.000000,0.000000,0.000000,0.000000
323052,,0.691284,0.360000,0.070000,0.800000,0.300000,0.674879,0.370000,0.639151,0.166667,0.432461
323053,IncI1,0.872303,0.000000,0.077037,0.760000,0.900000,0.661447,0.000000,0.000000,0.083333,0.140165
323054,,0.872303,0.000000,0.094683,0.760000,0.300000,0.578166,0.000000,0.000000,0.000000,0.000000
323055,,0.872303,0.000000,0.094355,0.760000,0.300000,0.579055,0.000000,0.000000,0.000000,0.000000
323056,,0.000000,0.000000,0.087513,0.760000,0.300000,0.600939,0.000000,0.000000,0.000000,0.000000
323057,IncFII(pCoo),0.000000,0.000000,0.425361,0.760000,0.900000,0.679502,0.000000,0.000000,0.000000,0.000000
323058,,0.872303,0.000000,0.158679,0.760000,0.300000,0.539294,0.000000,0.000000,0.000000,0.000000
323059,,0.000000,0.480000,0.090464,0.780000,0.300000,0.590606,0.000000,0.000000,0.000000,0.000000
323060,,0.000000,0.000000,0.083230,0.760000,0.300000,0.619552,0.000000,0.227670,0.000000,0.140165
323061,,0.000000,0.000000,0.070000,0.760000,0.300000,0.564794,0.000000,0.360849,0.166667,0.140165
323062,Col(MG828),0.000000,0.000000,0.070000,0.760000,0.500000,0.554232,0.000000,0.000000,0.000000,0.000000
323063,IncN,0.000000,0.000000,0.700000,0.760000,0.900000,0.694486,0.290000,0.000000,0.000000,0.000000
323064,,0.000000,0.000000,0.075240,0.760000,0.300000,0.681019,0.000000,0.000000,0.000000,0.000000
323065,,0.000000,0.000000,0.088896,0.760000,0.300000,0.668804,0.000000,0.360849,0.166667,0.223984
323066,,0.000000,0.000000,0.595000,0.760000,0.300000,0.684485,0.000000,0.000000,0.000000,0.000000
323067,,0.691284,0.000000,0.083819,0.760000,0.300000,0.616663,0.000000,0.000000,0.000000,0.000000
323068,,0.000000,0.000000,0.167784,0.760000,0.300000,0.486809,0.000000,0.000000,0.000000,0.140165
323069,,0.691284,0.000000,0.070000,0.760000,0.300000,0.517854,0.000000,0.000000,0.000000,0.000000
323070,,0.691284,0.000000,0.599939,0.760000,0.300000,0.684937,0.290000,0.227670,0.083333,0.000000
323071,,0.872303,0.000000,0.097425,0.760000,0.300000,0.663174,0.000000,0.000000,0.000000,0.000000
323072,IncFIB(AP001918),0.000000,0.000000,0.084278,0.760000,0.900000,0.660494,0.330000,0.000000,0.000000,0.000000
323073,,1.000000,0.000000,0.172206,0.760000,0.300000,0.606510,0.440000,0.000000,0.000000,0.000000
323074,,0.000000,0.000000,0.104530,0.760000,0.300000,0.662693,0.330000,0.000000,0.000000,0.000000
323075,IncFIA,0.000000,0.000000,0.070000,0.760000,0.900000,0.611431,0.000000,0.000000,0.000000,0.000000
323076,Col(MG828),0.000000,0.000000,0.070000,0.760000,0.500000,0.554232,0.000000,0.227670,0.083333,0.140165
323077,,0.000000,0.480000,0.661158,0.780000,0.300000,0.572717,0.330000,0.889483,0.583333,0.669559
323078,,0.000000,0.000000,0.153737,0.760000,0.300000,0.570007,0.000000,0.360849,0.166667,0.223984
323079,,0.000000,0.000000,0.281342,0.760000,0.300000,0.527660,0.000000,0.000000,0.000000,0.000000
323080,,0.436151,0.000000,0.167135,0.760000,0.300000,0.663880,0.290000,0.000000,0.000000,0.000000
323081,,0.000000,0.360000,0.070000,0.800000,0.300000,0.615398,0.000000,0.360849,0.166667,0.223984
323082,,0.872303,0.000000,0.149745,0.760000,0.300000,0.546341,0.000000,0.455340,0.250000,0.223984
323083,,0.000000,0.000000,0.093981,0.760000,0.300000,0.580082,0.000000,0.000000,0.000000,0.000000
323084,IncFIA,0.000000,0.000000,0.080418,0.760000,0.900000,0.681405,0.290000,0.455340,0.250000,0.223984
323085,IncFIA,0.000000,0.000000,0.075494,0.760000,0.900000,0.677869,0.290000,0.000000,0.000000,0.000000
323086,,1.000000,0.000000,0.116948,0.760000,0.300000,0.608406,0.000000,0.000000,0.000000,0.140165
323087,IncFIB(pB171),0.436151,0.000000,0.085421,0.760000,0.900000,0.701378,0.370000,0.000000,0.000000,0.000000
323088,,0.872303,0.000000,0.096051,0.760000,0.300000,0.574587,0.000000,0.227670,0.166667,0.284318
323089,,0.872303,0.000000,0.097990,0.760000,0.300000,0.569822,0.000000,0.000000,0.000000,0.000000
323090,,1.000000,0.000000,0.172612,0.760000,0.300000,0.605678,0.440000,0.000000,0.000000,0.000000
323091,IncFIA,0.000000,0.000000,0.084494,0.760000,0.900000,0.659494,0.290000,0.000000,0.000000,0.000000
323092,,0.000000,0.000000,0.082817,0.760000,0.300000,0.621655,0.000000,0.000000,0.000000,0.000000
323093,,0.000000,0.000000,0.070000,0.760000,0.300000,0.543806,0.000000,0.000000,0.000000,0.000000
323094,,0.000000,0.330000,0.070000,0.780000,0.300000,0.672692,0.290000,0.000000,0.000000,0.000000
323095,,0.000000,0.000000,0.595000,0.760000,0.300000,0.694686,0.000000,0.000000,0.000000,0.000000
323096,,0.000000,0.000000,0.070000,0.760000,0.300000,0.687308,0.000000,0.000000,0.000000,0.000000
323097,IncFIA,0.000000,0.000000,0.432513,0.760000,0.900000,0.669248,0.290000,0.000000,0.000000,0.000000
323098,IncX1,0.872303,0.000000,0.117549,0.800000,0.900000,0.607563,0.290000,0.360849,0.166667,0.284318
323099,,0.000000,0.480000,0.420000,0.780000,0.300000,0.589382,0.000000,0.360849,0.166667,0.140165
323100,,1.000000,0.000000,0.140000,0.800000,0.300000,0.536775,0.480000,0.227670,0.166667,0.000000
323101,,0.000000,0.000000,0.070000,0.760000,0.300000,0.492008,0.000000,0.000000,0.000000,0.000000
323102,,1.000000,0.000000,0.140000,0.760000,0.300000,0.552470,0.520000,0.000000,0.000000,0.140165
323103,,0.000000,0.000000,0.070000,0.760000,0.300000,0.637029,0.290000,0.000000,0.000000,0.000000
323104,,0.000000,0.000000,0.070000,0.760000,0.300000,0.541342,0.000000,0.000000,0.000000,0.000000
323105,IncFIA,0.000000,0.000000,0.082480,0.760000,0.900000,0.669425,0.290000,0.227670,0.000000,0.140165
323106,,0.000000,0.540000,0.088738,0.820000,0.300000,0.669361,0.000000,0.227670,0.083333,0.000000
323107,,0.000000,0.000000,0.076907,0.720000,0.300000,0.662681,0.000000,0.000000,0.000000,0.000000
323108,,0.000000,0.000000,0.070000,0.720000,0.300000,0.556631,0.000000,0.000000,0.000000,0.000000
323109,,0.000000,0.330000,0.070000,0.740000,0.300000,0.694858,0.330000,0.000000,0.000000,0.000000
323110,,0.436151,0.000000,0.086176,0.720000,0.300000,0.606210,0.870000,0.000000,0.000000,0.000000
323111,,0.000000,0.000000,0.094924,0.720000,0.300000,0.669519,0.000000,0.000000,0.000000,0.000000
323112,,0.000000,0.000000,0.070000,0.720000,0.300000,0.656905,0.330000,0.000000,0.000000,0.000000
323113,,0.691284,0.000000,0.163303,0.720000,0.300000,0.627984,0.900000,0.227670,0.083333,0.140165
323114,,0.000000,0.000000,0.070000,0.720000,0.300000,0.619949,0.000000,0.000000,0.000000,0.000000
323115,,0.691284,0.000000,0.070000,0.720000,0.300000,0.571473,0.000000,0.000000,0.000000,0.000000
323116,,0.000000,0.000000,0.302198,0.720000,0.300000,0.475416,0.000000,0.000000,0.000000,0.000000
323117,,0.691284,0.000000,0.070000,0.720000,0.300000,0.569834,0.000000,0.000000,0.000000,0.000000
323118,Col156,0.000000,0.000000,0.420000,0.760000,0.500000,0.578133,0.000000,0.588519,0.583333,0.718923
323119,,0.872303,0.000000,0.101192,0.720000,0.300000,0.562636,0.000000,0.000000,0.000000,0.000000
323120,,0.436151,0.000000,0.070000,0.720000,0.300000,0.711982,0.410000,0.000000,0.000000,0.000000
323121,,0.000000,0.480000,0.070000,0.740000,0.300000,0.633794,0.000000,0.000000,0.000000,0.000000
323122,,0.000000,0.000000,0.116970,0.720000,0.300000,0.581468,0.290000,0.000000,0.000000,0.000000
323123,,0.000000,0.000000,0.070000,0.720000,0.300000,0.478575,0.000000,0.000000,0.000000,0.000000
323124,,1.000000,0.000000,0.179505,0.760000,0.300000,0.592954,0.440000,0.360849,0.166667,0.140165
323125,,0.000000,0.000000,0.070000,0.760000,0.300000,0.569970,0.290000,1.000000,1.000000,0.875243
323126,,0.000000,0.000000,0.083240,0.760000,0.300000,0.619500,0.000000,0.000000,0.000000,0.000000
323127,,0.691284,0.000000,0.100896,0.760000,0.300000,0.609266,0.330000,0.721698,0.416667,0.634754
323128,IncFIA,0.000000,0.000000,0.436539,0.760000,0.900000,0.677645,0.290000,0.000000,0.000000,0.000000
323129,IncFII(pSE11),0.000000,0.000000,0.070000,0.760000,0.900000,0.635611,0.000000,0.000000,0.000000,0.000000
323130,IncFIB(AP001918),0.000000,0.000000,0.093152,0.760000,0.900000,0.582417,0.000000,0.000000,0.000000,0.000000
323131,,0.000000,0.000000,0.420000,0.760000,0.300000,0.636515,0.410000,0.588519,0.583333,0.584842
323132,IncI1,0.000000,0.000000,0.077411,0.760000,0.900000,0.658006,0.000000,0.000000,0.000000,0.000000
323133,,0.000000,0.000000,0.070000,0.760000,0.300000,0.596477,0.000000,0.227670,0.083333,0.140165
323134,,0.691284,0.000000,0.189839,0.760000,0.300000,0.604441,0.480000,0.000000,0.000000,0.000000
323135,IncFII(pRSB107),0.000000,0.000000,0.700000,0.800000,0.900000,0.676412,0.000000,0.455340,0.333333,0.284318
323136,,0.000000,0.000000,0.070000,0.760000,0.300000,0.678741,0.000000,0.000000,0.000000,0.000000
323137,,0.000000,0.420000,0.102936,0.840000,0.300000,0.651021,0.290000,0.455340,0.250000,0.403640
323138,,0.000000,0.330000,0.074768,0.780000,0.300000,0.687275,0.000000,0.588519,0.250000,0.403640
323139,IncFIA,0.000000,0.000000,0.441897,0.760000,0.900000,0.659021,0.290000,0.360849,0.166667,0.223984
323140,,0.000000,0.000000,0.070000,0.760000,0.300000,0.630089,0.290000,0.000000,0.000000,0.000000
323141,,0.872303,0.000000,0.170368,0.760000,0.300000,0.531077,0.480000,0.000000,0.000000,0.000000
323142,,0.000000,0.330000,0.120687,0.780000,0.300000,0.603321,0.000000,0.000000,0.000000,0.000000
323143,,0.000000,0.360000,0.078808,0.800000,0.300000,0.646550,0.290000,0.000000,0.000000,0.000000
323144,,0.000000,0.000000,0.607288,0.760000,0.300000,0.670452,0.000000,0.000000,0.000000,0.000000
323145,IncFIB(AP001918),0.000000,0.000000,0.092124,0.760000,0.900000,0.585430,0.290000,0.000000,0.000000,0.000000
323146,,0.000000,0.000000,0.070000,0.760000,0.300000,0.695179,0.330000,0.000000,0.000000,0.000000
323147,,0.000000,0.360000,0.070000,0.800000,0.300000,0.643874,0.370000,0.360849,0.083333,0.223984
323148,,0.000000,0.000000,0.420000,0.760000,0.300000,0.673877,0.000000,0.000000,0.000000,0.000000
323149,,0.000000,0.360000,0.072651,0.800000,0.300000,0.726240,0.600000,0.000000,0.000000,0.000000
323150,,1.000000,0.000000,0.171263,0.760000,0.300000,0.608482,0.440000,0.000000,0.000000,0.000000
323151,IncFIA/IncFIB(AP001918),0.000000,0.000000,0.089736,0.760000,0.900000,0.685007,0.290000,0.000000,0.000000,0.000000
323152,,1.000000,0.000000,0.073776,0.760000,0.300000,0.702762,0.290000,0.227670,0.083333,0.140165
323153,,0.436151,0.000000,0.108575,0.760000,0.300000,0.594535,0.330000,0.000000,0.000000,0.000000
323154,,0.000000,0.330000,0.084506,0.780000,0.300000,0.659440,0.000000,0.227670,0.083333,0.140165
323155,Col156,1.000000,0.000000,0.460557,0.760000,0.500000,0.591210,0.000000,0.000000,0.000000,0.000000
323156,,0.000000,0.330000,0.095907,0.780000,0.300000,0.620954,0.000000,0.000000,0.166667,0.140165
323157,,0.000000,0.000000,0.107679,0.760000,0.300000,0.550096,0.000000,0.000000,0.000000,0.000000
323158,,0.000000,0.000000,0.070000,0.760000,0.300000,0.529663,0.000000,0.000000,0.000000,0.000000
323159,,0.000000,0.000000,0.420000,0.760000,0.300000,0.508499,0.000000,0.227670,0.250000,0.331538
323160,,1.000000,0.000000,0.118567,0.760000,0.300000,0.625248,0.000000,0.000000,0.083333,0.140165
323161,,0.000000,0.000000,0.070000,0.720000,0.300000,0.482474,0.000000,0.000000,0.000000,0.000000
323162,,0.000000,0.000000,0.077800,0.720000,0.300000,0.700613,0.490000,0.000000,0.000000,0.000000
323163,,0.000000,0.000000,0.101923,0.720000,0.300000,0.680003,0.330000,0.000000,0.000000,0.000000
323164,,0.000000,0.000000,0.121142,0.720000,0.300000,0.575821,0.000000,0.000000,0.000000,0.000000
323165,,0.000000,0.000000,0.622245,0.760000,0.300000,0.617610,0.000000,0.910681,0.666667,0.666268
323166,Col156/IncFIB(AP001918),0.000000,0.480000,0.195618,0.780000,0.900000,0.622991,0.290000,0.683011,0.416667,0.521067
323167,IncFII(pRSB107),0.872303,0.000000,0.312480,0.800000,0.900000,0.568052,0.370000,1.000000,1.000000,1.000000
323168,IncFIA,0.000000,0.000000,0.075264,0.720000,0.900000,0.680715,0.000000,0.000000,0.000000,0.000000
323169,IncU,1.000000,0.000000,0.081445,0.720000,0.500000,0.675168,0.000000,0.000000,0.000000,0.000000
323170,IncX3,0.000000,0.000000,0.420000,0.720000,0.900000,0.674345,0.330000,0.000000,0.000000,0.000000
323171,,0.691284,0.000000,0.165300,0.720000,0.300000,0.668524,0.480000,0.000000,0.000000,0.000000
323172,,0.000000,0.330000,0.084751,0.740000,0.300000,0.658330,0.000000,0.000000,0.000000,0.000000
323173,,0.000000,0.000000,0.118000,0.720000,0.300000,0.534030,0.000000,0.000000,0.000000,0.000000
323174,,0.000000,0.000000,0.070000,0.720000,0.300000,0.478673,0.000000,0.000000,0.000000,0.000000
323175,,0.000000,0.330000,0.076524,0.780000,0.300000,0.666467,0.290000,0.639151,0.416667,0.804089
323176,,0.000000,0.000000,0.078358,0.760000,0.300000,0.650027,0.290000,0.360849,0.166667,0.370481
323177,,0.000000,0.330000,0.083651,0.780000,0.300000,0.690378,0.370000,0.455340,0.166667,0.284318
323178,,0.000000,0.000000,0.070000,0.760000,0.300000,0.551612,0.000000,0.455340,0.166667,0.223984
323179,,0.872303,0.000000,0.093453,0.720000,0.300000,0.654464,0.370000,0.000000,0.000000,0.000000
323180,,0.872303,0.000000,0.086044,0.720000,0.300000,0.606752,0.290000,0.000000,0.000000,0.000000
323181,,0.000000,0.000000,0.107946,0.720000,0.300000,0.549628,0.000000,0.000000,0.000000,0.000000
323182,,0.000000,0.000000,0.093419,0.720000,0.300000,0.581654,0.000000,0.000000,0.000000,0.000000
323183,,0.000000,0.000000,0.103133,0.760000,0.300000,0.650627,0.330000,0.000000,0.083333,0.223984
323184,,0.000000,0.000000,0.091224,0.720000,0.300000,0.634185,0.000000,0.000000,0.083333,0.140165
323185,,0.000000,0.510000,0.080446,0.760000,0.300000,0.727226,0.330000,0.360849,0.166667,0.140165
323186,,0.000000,0.000000,0.420000,0.760000,0.300000,0.591174,0.000000,0.227670,0.083333,0.140165
323187,,0.000000,0.480000,0.094346,0.780000,0.300000,0.671077,0.000000,0.227670,0.083333,0.000000
323188,IncX4,0.000000,0.000000,0.420000,0.760000,0.900000,0.690907,0.370000,0.000000,0.000000,0.000000
323189,IncFIA,0.000000,0.000000,0.079769,0.760000,0.900000,0.639679,0.290000,0.000000,0.000000,0.000000
323190,,0.000000,0.000000,0.070000,0.760000,0.300000,0.481027,0.000000,0.000000,0.083333,0.140165
323191,,0.000000,0.000000,0.070000,0.720000,0.300000,0.538266,0.000000,0.000000,0.000000,0.000000
323192,,0.000000,0.000000,0.077472,0.720000,0.300000,0.657466,0.000000,0.000000,0.000000,0.000000
323193,,0.000000,0.000000,0.070000,0.720000,0.300000,0.571243,0.000000,0.000000,0.000000,0.000000
323194,,0.000000,0.000000,0.600416,0.720000,0.300000,0.678822,0.000000,0.000000,0.000000,0.000000
323195,,0.000000,0.000000,0.114830,0.720000,0.300000,0.657470,0.330000,0.000000,0.000000,0.000000
323196,,0.000000,0.000000,0.224434,0.760000,0.300000,0.585616,0.000000,0.455340,0.250000,0.538768
323197,,0.806006,0.330000,0.080902,0.820000,0.300000,0.632396,0.290000,1.000000,1.000000,0.762004
323198,,0.691284,0.000000,0.094876,0.720000,0.300000,0.577650,0.440000,0.000000,0.000000,0.000000
323199,,0.691284,0.000000,0.113745,0.720000,0.300000,0.540190,0.440000,0.000000,0.083333,0.331538
323200,,0.691284,0.000000,0.178023,0.720000,0.300000,0.622400,0.480000,0.000000,0.000000,0.000000
323201,,0.000000,0.000000,0.420000,0.720000,0.300000,0.590552,0.000000,0.000000,0.000000,0.000000
323202,,0.000000,0.000000,0.070000,0.760000,0.300000,0.684529,0.000000,0.227670,0.083333,0.223984
323203,IncY,0.000000,0.000000,0.070000,0.760000,0.900000,0.545507,0.000000,0.910681,0.500000,0.567140
323204,,0.000000,0.480000,0.070000,0.740000,0.300000,0.617568,0.290000,0.000000,0.000000,0.000000
323205,Col(MG828),0.000000,0.000000,0.070000,0.760000,0.500000,0.493550,0.000000,0.000000,0.166667,0.140165
323206,,0.691284,0.000000,0.086395,0.760000,0.300000,0.605317,0.000000,0.000000,0.000000,0.000000
323207,,0.691284,0.000000,0.176612,0.760000,0.300000,0.552002,0.440000,0.360849,0.166667,0.223984
323208,IncFIB(AP001918),0.000000,0.000000,0.100039,0.760000,0.900000,0.657132,0.290000,0.000000,0.000000,0.000000
323209,,0.000000,0.330000,0.070000,0.780000,0.300000,0.664833,0.000000,0.000000,0.000000,0.000000
323210,IncFII(pHN7A8),0.000000,0.000000,0.420000,0.760000,0.900000,0.628793,0.000000,0.000000,0.000000,0.000000
323211,,0.436151,0.000000,0.136845,0.760000,0.300000,0.558051,0.000000,0.000000,0.083333,0.140165
323212,,0.000000,0.000000,0.116325,0.760000,0.300000,0.536387,0.000000,0.360849,0.166667,0.223984
323213,IncFII(29)/IncFII(pCoo),0.872303,0.000000,0.420000,0.760000,0.900000,0.573519,0.000000,1.000000,0.666667,0.403640
323214,,0.000000,0.000000,0.070000,0.760000,0.300000,0.632236,0.000000,0.000000,0.000000,0.000000
323215,,0.000000,0.330000,0.086320,0.780000,0.300000,0.605621,0.000000,0.227670,0.000000,0.140165
323216,,0.000000,0.000000,0.595000,0.760000,0.300000,0.700899,0.000000,0.000000,0.000000,0.000000
323217,,1.000000,0.000000,0.155692,0.760000,0.300000,0.608226,0.480000,0.000000,0.000000,0.140165
323218,,0.691284,0.000000,0.093249,0.760000,0.300000,0.582139,0.440000,0.000000,0.000000,0.140165
323219,,0.000000,0.000000,0.602373,0.760000,0.300000,0.658350,0.000000,0.360849,0.166667,0.223984
323220,,0.000000,0.000000,0.424691,0.760000,0.300000,0.688359,0.000000,0.000000,0.000000,0.000000
323221,,0.000000,0.360000,0.070000,0.800000,0.300000,0.672531,0.330000,0.000000,0.000000,0.000000
323222,,0.000000,0.000000,0.070000,0.760000,0.300000,0.664810,0.330000,0.000000,0.000000,0.000000
323223,,0.691284,0.000000,0.168401,0.760000,0.300000,0.614854,0.440000,0.227670,0.000000,0.000000
323224,,0.000000,0.390000,0.126117,0.820000,0.300000,0.615659,0.000000,0.816189,0.500000,0.774819
323225,IncFIA,0.000000,0.000000,0.085292,0.760000,0.900000,0.682848,0.290000,0.000000,0.000000,0.000000
323226,,0.000000,0.000000,0.111457,0.760000,0.300000,0.650561,0.370000,0.000000,0.000000,0.000000
323227,IncFIB(pB171),0.872303,0.000000,0.099489,0.760000,0.900000,0.673166,0.370000,0.910681,0.833333,0.966891
323228,,0.000000,0.000000,0.070000,0.760000,0.300000,0.662414,0.000000,0.683011,0.333333,0.555173
323229,,0.000000,0.000000,0.070000,0.760000,0.300000,0.584682,0.000000,0.000000,0.000000,0.000000
323230,,0.872303,0.000000,0.093515,0.760000,0.300000,0.581384,0.000000,0.000000,0.000000,0.140165
323231,,0.436151,0.000000,0.070000,0.760000,0.300000,0.705175,0.410000,0.227670,0.166667,0.331538
323232,,0.000000,0.330000,0.074471,0.780000,0.300000,0.691539,0.290000,0.000000,0.000000,0.000000
323233,,0.000000,0.000000,0.595000,0.760000,0.300000,0.690955,0.000000,0.000000,0.000000,0.140165
323234,,0.000000,0.330000,0.070000,0.780000,0.300000,0.648421,0.490000,0.528634,0.250000,0.432461
323235,,0.000000,0.000000,0.070000,0.760000,0.300000,0.569424,0.330000,0.528634,0.166667,0.284318
323236,,0.000000,0.000000,0.110435,0.760000,0.300000,0.618318,0.000000,0.000000,0.000000,0.000000
323237,,1.000000,0.000000,0.171299,0.760000,0.300000,0.608406,0.440000,0.000000,0.000000,0.000000
323238,,0.000000,0.000000,0.070000,0.760000,0.300000,0.654909,0.410000,0.000000,0.000000,0.000000
323239,,0.000000,0.330000,0.079339,0.780000,0.300000,0.642666,0.000000,0.000000,0.000000,0.000000
323240,,0.000000,0.000000,0.080150,0.760000,0.300000,0.637142,0.290000,0.000000,0.000000,0.000000
323241,,0.691284,0.000000,0.109547,0.800000,0.300000,0.592884,0.000000,0.000000,0.166667,0.331538
323242,,1.000000,0.000000,0.123022,0.760000,0.300000,0.573425,0.440000,0.227670,0.083333,0.140165
323243,,0.000000,0.000000,0.131526,0.760000,0.300000,0.563554,0.000000,0.000000,0.000000,0.000000
323244,,1.000000,0.000000,0.102432,0.760000,0.300000,0.606045,0.440000,0.000000,0.000000,0.000000
323245,,0.691284,0.000000,0.681744,0.760000,0.300000,0.676826,0.440000,0.000000,0.000000,0.000000
323246,,0.691284,0.540000,0.078754,0.820000,0.300000,0.738953,0.370000,0.000000,0.000000,0.000000
323247,IncI1,1.000000,0.000000,0.085745,0.760000,0.900000,0.680908,0.000000,0.000000,0.000000,0.000000
323248,,0.000000,0.000000,0.227150,0.760000,0.300000,0.547322,0.000000,0.227670,0.083333,0.140165
323249,,1.000000,0.000000,0.095835,0.760000,0.300000,0.575138,0.000000,0.000000,0.000000,0.000000
323250,IncI1,0.872303,0.000000,0.080714,0.760000,0.900000,0.679549,0.330000,0.000000,0.000000,0.000000
323251,,0.000000,0.000000,0.595000,0.760000,0.300000,0.675188,0.000000,0.455340,0.166667,0.223984
323252,,0.000000,0.000000,0.070000,0.760000,0.300000,0.511099,0.000000,0.360849,0.166667,0.140165
323253,,1.000000,0.000000,0.140000,0.760000,0.300000,0.557502,0.520000,0.000000,0.000000,0.000000
323254,,0.436151,0.480000,0.070000,0.780000,0.300000,0.693119,0.410000,0.000000,0.000000,0.000000
323255,,0.000000,0.000000,0.070000,0.760000,0.300000,0.677981,0.000000,0.000000,0.000000,0.000000
323256,,0.872303,0.360000,0.072461,0.800000,0.300000,0.731169,0.530000,0.000000,0.000000,0.000000
323257,IncFII,0.000000,0.000000,0.595000,0.760000,0.900000,0.658324,0.000000,0.000000,0.000000,0.000000
323258,,0.872303,0.000000,0.124805,0.760000,0.300000,0.598138,0.000000,0.000000,0.000000,0.000000
323259,,0.000000,0.000000,0.086637,0.760000,0.300000,0.650344,0.330000,0.000000,0.000000,0.000000
323260,,0.000000,0.330000,0.090176,0.780000,0.300000,0.698351,0.330000,0.000000,0.000000,0.000000
323261,,0.436151,0.480000,0.156425,0.780000,0.300000,0.651196,0.290000,0.000000,0.000000,0.000000
323262,IncR,0.000000,0.000000,0.087699,0.760000,0.900000,0.692236,0.290000,0.000000,0.000000,0.000000
323263,,0.000000,0.000000,0.603288,0.760000,0.300000,0.650590,0.000000,0.227670,0.000000,0.223984
323264,,0.000000,0.000000,0.080547,0.760000,0.300000,0.634592,0.410000,0.000000,0.000000,0.000000
323265,IncFII(29),0.872303,0.000000,0.105461,0.800000,0.900000,0.554122,0.000000,0.000000,0.000000,0.223984
323266,,0.000000,0.000000,0.080669,0.760000,0.300000,0.679826,0.000000,0.227670,0.083333,0.140165
323267,IncL/M(pOXA-48),0.000000,0.000000,0.070000,0.760000,0.900000,0.605280,0.000000,0.000000,0.000000,0.000000
323268,,0.691284,0.000000,0.178121,0.760000,0.300000,0.553047,0.000000,0.000000,0.000000,0.000000
323269,,0.000000,0.000000,0.287286,0.760000,0.300000,0.506728,0.000000,0.000000,0.000000,0.000000
323270,,0.000000,0.000000,0.070000,0.760000,0.300000,0.672739,0.370000,0.227670,0.083333,0.458090
323271,IncFII,0.000000,0.000000,0.097804,0.760000,0.900000,0.616265,0.000000,0.000000,0.000000,0.000000
323272,IncFII,0.000000,0.000000,0.600666,0.760000,0.900000,0.675825,0.000000,0.000000,0.000000,0.000000
323273,,0.000000,0.000000,0.292442,0.760000,0.300000,0.505172,0.000000,0.000000,0.000000,0.000000
323274,,0.872303,0.000000,0.123362,0.760000,0.300000,0.527002,0.000000,0.360849,0.166667,0.370481
323275,,0.000000,0.000000,0.070000,0.760000,0.300000,0.520873,0.000000,0.000000,0.000000,0.000000
323276,,1.000000,0.000000,0.087724,0.760000,0.300000,0.600144,0.000000,0.000000,0.000000,0.000000
323277,IncFIB(AP001918),0.000000,0.000000,0.102477,0.760000,0.900000,0.632862,0.290000,0.000000,0.000000,0.000000
323278,,0.000000,0.000000,0.089332,0.760000,0.300000,0.594381,0.000000,0.000000,0.000000,0.000000
323279,,0.000000,0.330000,0.137751,0.780000,0.300000,0.584065,0.000000,0.000000,0.000000,0.000000
323280,,0.691284,0.000000,0.173274,0.760000,0.300000,0.558346,0.440000,0.000000,0.000000,0.000000
323281,,0.000000,0.000000,0.070000,0.760000,0.300000,0.498081,0.000000,0.000000,0.000000,0.000000
323282,,0.000000,0.330000,0.090565,0.780000,0.300000,0.636278,0.000000,0.000000,0.000000,0.000000
323283,,0.872303,0.000000,0.493616,0.800000,0.300000,0.612455,0.370000,0.360849,0.166667,0.140165
323284,IncN,0.000000,0.000000,0.706665,0.760000,0.900000,0.665049,0.000000,0.000000,0.000000,0.000000
323285,,0.000000,0.000000,0.070000,0.760000,0.300000,0.563785,0.000000,0.000000,0.000000,0.000000
323286,,0.872303,0.000000,0.101773,0.760000,0.300000,0.561410,0.000000,0.000000,0.000000,0.000000
323287,,0.000000,0.000000,0.070000,0.760000,0.300000,0.661391,0.000000,0.227670,0.083333,0.140165
323288,,0.000000,0.000000,0.070000,0.760000,0.300000,0.635877,0.000000,0.000000,0.000000,0.000000
323289,,0.000000,0.480000,0.087458,0.780000,0.300000,0.601148,0.000000,0.000000,0.000000,0.000000
323290,,0.872303,0.000000,0.112107,0.760000,0.300000,0.615628,0.000000,0.000000,0.000000,0.000000
323291,,0.000000,0.000000,0.070000,0.760000,0.300000,0.664072,0.330000,0.000000,0.000000,0.000000
