id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BM,S_GEO,S_HAB,S_GROW
718436,IncFII(pSE11),0.000000,0.000000,0.420000,0.760000,0.900000,0.561015,0.000000,0.000000,0.000000,0.223984
718437,Col156,0.000000,0.000000,0.420000,0.760000,0.500000,0.616602,0.000000,0.000000,0.083333,0.140165
718438,,0.000000,0.330000,0.104075,0.780000,0.300000,0.602766,0.000000,0.000000,0.000000,0.000000
718439,,0.000000,0.000000,0.420000,0.760000,0.300000,0.517337,0.000000,0.227670,0.083333,0.140165
718440,,0.000000,0.000000,0.070000,0.760000,0.300000,0.477539,0.000000,0.000000,0.000000,0.140165
718441,,0.436151,0.000000,0.114274,0.760000,0.300000,0.539392,0.330000,0.000000,0.000000,0.000000
718442,ColpVC,0.000000,0.000000,0.070000,0.760000,0.300000,0.494980,0.000000,0.000000,0.000000,0.000000
718443,,0.000000,0.000000,0.070000,0.760000,0.300000,0.636233,0.000000,0.000000,0.000000,0.000000
718444,,0.000000,0.000000,0.123191,0.760000,0.300000,0.527215,0.000000,0.227670,0.083333,0.000000
718445,,0.000000,0.000000,0.420000,0.760000,0.300000,0.531652,0.000000,0.000000,0.000000,0.000000
718446,,0.000000,0.000000,0.235929,0.760000,0.300000,0.497715,0.000000,0.360849,0.083333,0.432461
718447,,0.436151,0.000000,0.112361,0.760000,0.300000,0.542323,0.330000,0.000000,0.000000,0.000000
718448,,0.000000,0.480000,0.131300,0.780000,0.300000,0.517799,0.000000,0.000000,0.000000,0.000000
718449,IncI1,0.000000,0.480000,0.070000,0.780000,0.900000,0.677952,0.000000,0.000000,0.000000,0.000000
718450,,0.436151,0.000000,0.108630,0.760000,0.300000,0.548442,0.330000,0.000000,0.000000,0.000000
718451,,0.691284,0.000000,0.088003,0.760000,0.300000,0.599109,0.330000,0.000000,0.000000,0.000000
718452,,0.000000,0.000000,0.420000,0.760000,0.300000,0.548596,0.000000,0.000000,0.000000,0.000000
718453,,0.691284,0.000000,0.087921,0.760000,0.300000,0.599411,0.330000,0.000000,0.000000,0.140165
718454,,0.000000,0.000000,0.109567,0.760000,0.300000,0.546851,0.000000,0.000000,0.000000,0.000000
718455,,0.000000,0.510000,0.085591,0.800000,0.300000,0.608655,0.000000,0.000000,0.000000,0.000000
718456,,0.000000,0.000000,0.178814,0.760000,0.300000,0.525715,0.000000,0.000000,0.000000,0.000000
718457,,0.000000,0.000000,0.090647,0.760000,0.300000,0.590015,0.000000,0.000000,0.000000,0.000000
718458,,0.000000,0.000000,0.160964,0.760000,0.300000,0.491607,0.000000,0.227670,0.083333,0.000000
718459,,0.691284,0.000000,0.070000,0.760000,0.300000,0.584899,0.000000,0.360849,0.250000,0.702668
718460,IncFII(pSE11),0.872303,0.000000,0.688785,0.760000,0.900000,0.687433,0.440000,0.000000,0.000000,0.000000
718461,,0.000000,0.000000,0.093976,0.760000,0.300000,0.653002,0.290000,0.227670,0.166667,0.370481
718462,IncFII,0.000000,0.000000,0.070000,0.760000,0.900000,0.546306,0.000000,0.000000,0.000000,0.000000
718463,,0.691284,0.000000,0.089662,0.760000,0.300000,0.593260,0.330000,0.000000,0.083333,0.140165
718464,,0.000000,0.000000,0.070000,0.760000,0.300000,0.524672,0.000000,0.000000,0.000000,0.000000
718465,,0.000000,0.000000,0.427663,0.760000,0.300000,0.655792,0.000000,0.000000,0.083333,0.223984
718466,,0.000000,0.000000,0.070000,0.720000,0.300000,0.477389,0.000000,0.000000,0.000000,0.000000
718467,,0.000000,0.000000,0.420000,0.760000,0.300000,0.557143,0.000000,0.000000,0.000000,0.140165
718468,,0.000000,0.000000,0.070000,0.760000,0.300000,0.500869,0.000000,0.000000,0.000000,0.000000
718469,IncFII(pSE11),0.872303,0.000000,0.603493,0.760000,0.900000,0.648968,0.000000,0.000000,0.083333,0.000000
718470,IncFII(pSE11),0.872303,0.000000,0.688787,0.760000,0.900000,0.687426,0.440000,0.000000,0.000000,0.000000
718471,,0.000000,0.000000,0.420000,0.760000,0.300000,0.662460,0.000000,0.360849,0.083333,0.284318
718472,,0.000000,0.480000,0.206364,0.780000,0.300000,0.537646,0.000000,0.000000,0.000000,0.000000
718473,,0.000000,0.000000,0.123210,0.760000,0.300000,0.527191,0.000000,0.000000,0.000000,0.000000
718474,,0.436151,0.000000,0.161648,0.760000,0.300000,0.632872,0.000000,0.000000,0.000000,0.000000
718475,,0.436151,0.000000,0.070000,0.760000,0.300000,0.591111,0.440000,0.000000,0.000000,0.000000
718476,,0.000000,0.000000,0.092862,0.760000,0.300000,0.583251,0.000000,0.227670,0.083333,0.223984
718477,,0.000000,0.000000,0.070000,0.760000,0.300000,0.571328,0.000000,0.000000,0.000000,0.000000
718478,,0.000000,0.000000,0.090585,0.760000,0.300000,0.590216,0.000000,0.360849,0.166667,0.284318
718479,,0.000000,0.000000,0.296929,0.760000,0.300000,0.476939,0.000000,0.000000,0.000000,0.000000
718480,,0.691284,0.000000,0.155446,0.760000,0.300000,0.609273,0.000000,0.000000,0.000000,0.000000
718481,,0.872303,0.000000,0.093013,0.760000,0.300000,0.582815,0.000000,0.000000,0.083333,0.000000
718482,,0.436151,0.000000,0.183681,0.760000,0.300000,0.586286,0.000000,0.000000,0.000000,0.000000
718483,,0.000000,0.000000,0.420000,0.760000,0.300000,0.550891,0.000000,0.000000,0.000000,0.000000
718484,,0.000000,0.000000,0.070000,0.760000,0.300000,0.460182,0.000000,0.000000,0.000000,0.000000
718485,,0.000000,0.000000,0.070000,0.760000,0.300000,0.476486,0.000000,0.000000,0.000000,0.000000
718486,,0.872303,0.000000,0.116700,0.760000,0.300000,0.581851,0.000000,0.000000,0.000000,0.140165
718487,IncX1,0.000000,0.000000,0.420000,0.760000,0.900000,0.694705,0.330000,0.000000,0.000000,0.000000
718488,IncFII(29),0.872303,0.000000,0.631267,0.760000,0.900000,0.598630,0.000000,0.528634,0.333333,0.284318
718489,,0.000000,0.000000,0.094486,0.760000,0.300000,0.578699,0.000000,0.000000,0.000000,0.000000
718490,,0.000000,0.000000,0.163081,0.720000,0.300000,0.536079,0.000000,0.000000,0.000000,0.000000
718491,,0.691284,0.000000,0.162398,0.720000,0.300000,0.584613,0.000000,0.000000,0.000000,0.000000
718492,,0.691284,0.000000,0.091154,0.760000,0.300000,0.588406,0.330000,0.000000,0.000000,0.000000
718493,,0.691284,0.000000,0.157893,0.760000,0.300000,0.599514,0.000000,0.000000,0.000000,0.000000
718494,IncFII(pSE11),0.872303,0.000000,0.082765,0.720000,0.900000,0.621927,0.000000,0.000000,0.000000,0.000000
718495,,0.691284,0.000000,0.186671,0.720000,0.300000,0.535893,0.000000,0.000000,0.000000,0.000000
718496,,0.691284,0.000000,0.171976,0.720000,0.300000,0.560987,0.000000,0.000000,0.000000,0.000000
718497,,0.000000,0.000000,0.162194,0.720000,0.300000,0.490715,0.000000,0.000000,0.000000,0.000000
718498,,0.691284,0.000000,0.163764,0.760000,0.300000,0.580684,0.000000,0.227670,0.083333,0.140165
718499,,0.000000,0.000000,0.109609,0.760000,0.300000,0.546781,0.000000,0.000000,0.000000,0.331538
718500,,0.000000,0.000000,0.070000,0.760000,0.300000,0.567246,0.000000,0.000000,0.000000,0.000000
718501,ColRNAI,0.872303,0.000000,0.605527,0.760000,0.900000,0.634718,0.000000,0.000000,0.000000,0.403640
718502,ColRNAI,0.872303,0.000000,0.605534,0.760000,0.900000,0.634671,0.000000,0.000000,0.000000,0.000000
718503,,0.691284,0.000000,0.171302,0.760000,0.300000,0.562401,0.000000,0.000000,0.000000,0.000000
718504,,0.691284,0.000000,0.159350,0.760000,0.300000,0.594321,0.000000,0.000000,0.000000,0.000000
718505,,0.000000,0.000000,0.420000,0.760000,0.300000,0.573107,0.000000,0.000000,0.000000,0.331538
718506,ColRNAI,0.872303,0.000000,0.605527,0.760000,0.900000,0.634718,0.000000,0.000000,0.000000,0.000000
718507,,0.000000,0.000000,0.098807,0.760000,0.300000,0.567912,0.000000,0.756304,0.666667,0.906158
718508,,0.691284,0.000000,0.210356,0.760000,0.300000,0.554653,0.000000,0.000000,0.000000,0.000000
718509,,0.691284,0.000000,0.162458,0.760000,0.300000,0.584434,0.000000,0.000000,0.000000,0.000000
718510,,0.000000,0.000000,0.603183,0.760000,0.300000,0.651432,0.000000,0.721698,0.583333,0.762004
718511,,0.000000,0.000000,0.082352,0.760000,0.300000,0.624110,0.330000,0.000000,0.000000,0.140165
718512,,0.691284,0.000000,0.181899,0.760000,0.300000,0.543050,0.000000,0.360849,0.083333,0.223984
718513,,0.691284,0.000000,0.088001,0.720000,0.300000,0.599117,0.330000,0.000000,0.000000,0.000000
718514,,0.691284,0.000000,0.163504,0.720000,0.300000,0.581416,0.000000,0.000000,0.000000,0.000000
718515,,0.691284,0.000000,0.090405,0.720000,0.300000,0.590796,0.330000,0.000000,0.000000,0.000000
718516,,0.000000,0.540000,0.075849,0.780000,0.300000,0.673719,0.000000,0.000000,0.000000,0.000000
718517,,0.691284,0.000000,0.161316,0.720000,0.300000,0.587899,0.000000,0.000000,0.000000,0.000000
718518,,0.000000,0.000000,0.194792,0.720000,0.300000,0.470624,0.000000,0.000000,0.000000,0.000000
718519,,0.691284,0.000000,0.161667,0.720000,0.300000,0.586815,0.000000,0.000000,0.000000,0.000000
718520,,0.000000,0.000000,0.101786,0.720000,0.300000,0.561382,0.000000,0.000000,0.000000,0.000000
718521,,0.000000,0.000000,0.154650,0.720000,0.300000,0.496381,0.000000,0.000000,0.000000,0.000000
718522,,0.000000,0.000000,0.420000,0.720000,0.300000,0.549812,0.000000,0.000000,0.000000,0.000000
718523,,0.000000,0.000000,0.235380,0.720000,0.300000,0.497935,0.000000,0.000000,0.000000,0.000000
718524,IncFII(pSE11),0.872303,0.000000,0.713855,0.760000,0.900000,0.662488,0.000000,0.588519,0.333333,1.000000
718525,,0.000000,0.000000,0.098307,0.720000,0.300000,0.569075,0.000000,0.000000,0.000000,0.000000
718526,,0.000000,0.390000,0.070000,0.820000,0.300000,0.676983,0.490000,1.000000,0.500000,1.000000
718527,,0.691284,0.000000,0.163574,0.760000,0.300000,0.581218,0.000000,0.000000,0.083333,0.000000
718528,,0.000000,0.000000,0.070000,0.760000,0.300000,0.622640,0.290000,0.000000,0.000000,0.000000
718529,Col440I,0.806006,0.000000,0.420000,0.760000,0.500000,0.567912,0.000000,0.000000,0.000000,0.000000
718530,,0.000000,0.000000,0.599436,0.720000,0.300000,0.692071,0.000000,0.000000,0.000000,0.000000
718531,,0.691284,0.000000,0.089382,0.720000,0.300000,0.594210,0.330000,0.000000,0.000000,0.000000
718532,IncFII(pSE11),0.872303,0.000000,0.456344,0.760000,0.900000,0.644488,0.000000,0.227670,0.166667,0.432461
718533,,0.000000,0.000000,0.168168,0.720000,0.300000,0.486549,0.000000,0.000000,0.000000,0.000000
718534,,0.691284,0.000000,0.087973,0.760000,0.300000,0.599221,0.330000,0.000000,0.000000,0.000000
718535,,0.691284,0.000000,0.162375,0.760000,0.300000,0.584682,0.000000,0.000000,0.000000,0.000000
718536,,0.000000,0.000000,0.070000,0.720000,0.300000,0.658310,0.290000,0.000000,0.000000,0.000000
718537,,0.000000,0.000000,0.175485,0.720000,0.300000,0.527777,0.000000,0.000000,0.000000,0.000000
718538,,0.000000,0.000000,0.169075,0.720000,0.300000,0.485938,0.000000,0.000000,0.000000,0.000000
718539,,0.000000,0.480000,0.070000,0.740000,0.300000,0.583201,0.000000,0.000000,0.000000,0.000000
718540,,0.000000,0.000000,0.153987,0.720000,0.300000,0.496903,0.000000,0.000000,0.000000,0.000000
718541,,0.000000,0.000000,0.149156,0.720000,0.300000,0.546833,0.000000,0.000000,0.000000,0.000000
718542,,0.691284,0.000000,0.163708,0.720000,0.300000,0.580841,0.000000,0.000000,0.000000,0.000000
718543,IncB/O/K/Z,0.436151,0.000000,0.446385,0.760000,0.500000,0.619740,0.290000,1.000000,0.666667,0.977961
718544,,0.000000,0.480000,0.070000,0.740000,0.300000,0.586643,0.000000,0.000000,0.000000,0.000000
718545,,0.000000,0.000000,0.603864,0.760000,0.300000,0.646128,0.000000,0.528634,0.250000,0.223984
718546,IncFII(pSE11),0.872303,0.000000,0.690562,0.760000,0.900000,0.682649,0.440000,0.000000,0.083333,0.140165
718547,IncFII,0.872303,0.000000,0.883948,0.800000,0.900000,0.552903,0.000000,1.000000,1.000000,1.000000
718548,,0.000000,0.000000,0.070000,0.760000,0.300000,0.670051,0.000000,0.360849,0.083333,0.223984
718549,,0.872303,0.000000,0.104602,0.760000,0.300000,0.601748,0.000000,0.000000,0.083333,0.000000
718550,,0.691284,0.000000,0.087785,0.760000,0.300000,0.599917,0.330000,0.000000,0.000000,0.000000
718551,,0.691284,0.000000,0.089652,0.760000,0.300000,0.593294,0.330000,0.000000,0.000000,0.000000
718552,,0.000000,0.000000,0.070000,0.760000,0.300000,0.670060,0.000000,0.000000,0.083333,0.140165
718553,,0.872303,0.000000,0.133378,0.760000,0.300000,0.607584,0.000000,0.000000,0.083333,0.140165
718554,,0.000000,0.000000,0.070000,0.720000,0.300000,0.622635,0.290000,0.000000,0.000000,0.000000
718555,,0.000000,0.000000,0.070000,0.720000,0.300000,0.477935,0.000000,0.000000,0.000000,0.000000
718556,,0.000000,0.000000,0.420000,0.760000,0.300000,0.662460,0.000000,0.000000,0.000000,0.284318
718557,,0.000000,0.480000,0.085617,0.780000,0.300000,0.608545,0.000000,0.000000,0.000000,0.000000
718558,,0.436151,0.000000,0.165545,0.760000,0.300000,0.575888,0.000000,0.000000,0.000000,0.000000
718559,,0.691284,0.000000,0.089569,0.760000,0.300000,0.593572,0.330000,0.227670,0.083333,0.223984
718560,,0.691284,0.000000,0.165632,0.760000,0.300000,0.575662,0.000000,0.000000,0.000000,0.000000
718561,IncFII(pSE11),0.691284,0.000000,0.633048,0.800000,0.900000,0.568370,0.440000,1.000000,0.916667,1.000000
718562,IncI1,0.000000,0.000000,0.070000,0.760000,0.900000,0.690647,0.290000,0.000000,0.000000,0.000000
718563,,0.000000,0.000000,0.608045,0.760000,0.300000,0.666484,0.000000,0.000000,0.000000,0.000000
718564,,0.000000,0.000000,0.070000,0.760000,0.300000,0.544299,0.000000,0.000000,0.000000,0.000000
718565,,0.000000,0.000000,0.070000,0.760000,0.300000,0.691826,0.000000,0.000000,0.083333,0.331538
718566,,0.691284,0.000000,0.155557,0.760000,0.300000,0.608800,0.000000,0.000000,0.000000,0.000000
718567,,0.000000,0.000000,0.599376,0.760000,0.300000,0.692974,0.000000,0.000000,0.000000,0.000000
718568,IncB/O/K/Z,0.000000,0.000000,0.070000,0.760000,0.500000,0.631194,0.000000,0.360849,0.166667,0.403640
718569,Col156,0.000000,0.000000,0.420000,0.760000,0.500000,0.574102,0.000000,0.000000,0.083333,0.458090
718570,,0.000000,0.000000,0.128072,0.760000,0.300000,0.521389,0.000000,0.000000,0.000000,0.000000
718571,,0.691284,0.000000,0.164470,0.760000,0.300000,0.578742,0.000000,0.000000,0.000000,0.000000
718572,,0.691284,0.000000,0.154480,0.760000,0.300000,0.613560,0.000000,0.000000,0.000000,0.000000
718573,,0.436151,0.000000,0.110650,0.760000,0.300000,0.545059,0.330000,0.000000,0.000000,0.000000
718574,,0.000000,0.000000,0.070000,0.760000,0.300000,0.656376,0.290000,0.360849,0.166667,0.403640
718575,,0.000000,0.000000,0.095615,0.760000,0.300000,0.575707,0.290000,0.000000,0.000000,0.000000
718576,IncFII(pSE11),0.872303,0.000000,0.690361,0.720000,0.900000,0.683174,0.440000,0.000000,0.000000,0.000000
718577,,0.872303,0.000000,0.104626,0.720000,0.300000,0.601702,0.000000,0.000000,0.000000,0.000000
718578,,0.000000,0.000000,0.172669,0.720000,0.300000,0.529572,0.000000,0.000000,0.000000,0.000000
718579,,0.436151,0.000000,0.163489,0.720000,0.300000,0.627456,0.000000,0.000000,0.000000,0.000000
718580,,0.436151,0.000000,0.104052,0.720000,0.300000,0.556812,0.330000,0.000000,0.000000,0.000000
718581,,0.000000,0.480000,0.070000,0.740000,0.300000,0.586489,0.000000,0.000000,0.000000,0.000000
718582,,0.000000,0.000000,0.070000,0.720000,0.300000,0.559005,0.000000,0.000000,0.000000,0.000000
718583,,0.000000,0.000000,0.078061,0.760000,0.300000,0.652434,0.000000,0.360849,0.166667,0.140165
718584,,0.872303,0.000000,0.182573,0.720000,0.300000,0.648799,0.440000,0.000000,0.000000,0.000000
718585,,0.000000,0.000000,0.070000,0.720000,0.300000,0.601756,0.000000,0.000000,0.000000,0.000000
718586,,0.691284,0.000000,0.087855,0.720000,0.300000,0.599656,0.330000,0.000000,0.000000,0.000000
718587,,0.436151,0.000000,0.175727,0.760000,0.300000,0.599625,0.000000,0.227670,0.083333,0.000000
718588,,0.691284,0.000000,0.091088,0.720000,0.300000,0.588612,0.330000,0.000000,0.000000,0.000000
718589,,0.000000,0.000000,0.070000,0.720000,0.300000,0.655493,0.000000,0.000000,0.000000,0.000000
718590,,0.000000,0.000000,0.199478,0.720000,0.300000,0.514177,0.000000,0.000000,0.000000,0.000000
718591,,0.000000,0.000000,0.070000,0.720000,0.300000,0.480458,0.000000,0.000000,0.000000,0.000000
718592,,0.000000,0.000000,0.147399,0.760000,0.300000,0.548322,0.000000,0.000000,0.000000,0.000000
718593,,0.000000,0.000000,0.070000,0.760000,0.300000,0.642633,0.000000,0.000000,0.000000,0.140165
718594,,0.000000,0.510000,0.120184,0.800000,0.300000,0.577076,0.000000,0.360849,0.083333,0.223984
718595,,0.000000,0.480000,0.155641,0.780000,0.300000,0.587606,0.000000,0.000000,0.000000,0.000000
718596,IncFII,0.000000,0.000000,0.097881,0.760000,0.900000,0.570081,0.000000,0.000000,0.000000,0.000000
718597,,0.000000,0.000000,0.070000,0.760000,0.300000,0.609593,0.000000,0.227670,0.083333,0.140165
718598,,0.000000,0.000000,0.232162,0.760000,0.300000,0.499239,0.000000,0.000000,0.000000,0.000000
718599,,0.000000,0.000000,0.191065,0.760000,0.300000,0.472636,0.000000,0.000000,0.000000,0.000000
718600,,0.000000,0.000000,0.205135,0.760000,0.300000,0.465340,0.000000,0.000000,0.000000,0.000000
718601,,0.691284,0.000000,0.087883,0.760000,0.300000,0.599554,0.330000,0.227670,0.083333,0.140165
718602,,0.691284,0.000000,0.088851,0.760000,0.300000,0.596053,0.330000,0.000000,0.000000,0.000000
718603,,0.000000,0.000000,0.156418,0.760000,0.300000,0.587007,0.000000,0.227670,0.083333,0.140165
718604,,0.000000,0.330000,0.078295,0.780000,0.300000,0.650531,0.290000,0.360849,0.083333,0.403640
718605,,0.000000,0.000000,0.070000,0.760000,0.300000,0.621428,0.290000,0.000000,0.000000,0.000000
718606,,0.000000,0.480000,0.171420,0.780000,0.300000,0.576384,0.000000,0.000000,0.000000,0.140165
718607,,0.691284,0.000000,0.167372,0.760000,0.300000,0.571303,0.000000,0.000000,0.000000,0.223984
718608,Col156,0.000000,0.480000,0.070000,0.780000,0.500000,0.615709,0.000000,0.000000,0.000000,0.000000
718609,,0.000000,0.000000,0.147811,0.760000,0.300000,0.593969,0.000000,0.000000,0.000000,0.000000
718610,,0.000000,0.480000,0.180947,0.780000,0.300000,0.585234,0.000000,0.227670,0.000000,0.223984
718611,,0.000000,0.000000,0.462493,0.760000,0.300000,0.542117,0.000000,0.000000,0.000000,0.140165
718612,,0.691284,0.000000,0.070000,0.760000,0.300000,0.585626,0.000000,0.000000,0.000000,0.000000
718613,,0.000000,0.000000,0.433717,0.760000,0.300000,0.617151,0.000000,0.000000,0.000000,0.000000
718614,,0.000000,0.000000,0.147600,0.720000,0.300000,0.502152,0.000000,0.000000,0.000000,0.000000
718615,,0.000000,0.000000,0.070000,0.720000,0.300000,0.661965,0.410000,0.000000,0.000000,0.000000
718616,,0.000000,0.480000,0.084978,0.740000,0.300000,0.611319,0.000000,0.000000,0.000000,0.000000
718617,,0.000000,0.000000,0.070000,0.720000,0.300000,0.459337,0.000000,0.000000,0.000000,0.000000
718618,IncB/O/K/Z,0.000000,0.000000,0.080673,0.720000,0.500000,0.679800,0.000000,0.000000,0.000000,0.000000
718619,,0.691284,0.000000,0.087925,0.720000,0.300000,0.599395,0.330000,0.227670,0.000000,0.000000
718620,,0.000000,0.000000,0.070000,0.720000,0.300000,0.476889,0.000000,0.000000,0.000000,0.000000
718621,,0.000000,0.000000,0.078111,0.720000,0.300000,0.652023,0.000000,0.000000,0.000000,0.000000
718622,,0.436151,0.000000,0.153671,0.720000,0.300000,0.617375,0.000000,0.000000,0.000000,0.000000
718623,,0.872303,0.000000,0.113453,0.720000,0.300000,0.540634,0.000000,0.000000,0.000000,0.000000
718624,,0.436151,0.000000,0.110128,0.720000,0.300000,0.545916,0.330000,0.000000,0.000000,0.000000
718625,,0.000000,0.000000,0.150667,0.720000,0.300000,0.545578,0.000000,0.000000,0.000000,0.000000
718626,,0.000000,0.000000,0.070000,0.720000,0.300000,0.621400,0.290000,0.000000,0.000000,0.000000
718627,,0.000000,0.000000,0.070000,0.720000,0.300000,0.479837,0.000000,0.000000,0.000000,0.000000
718628,IncFII,0.000000,0.000000,0.070000,0.760000,0.900000,0.548442,0.000000,0.000000,0.000000,0.000000
718629,,0.000000,0.000000,0.179810,0.760000,0.300000,0.479112,0.000000,0.000000,0.000000,0.000000
718630,,0.436151,0.000000,0.103937,0.760000,0.300000,0.557038,0.330000,0.000000,0.000000,0.000000
718631,,0.436151,0.000000,0.123210,0.760000,0.300000,0.527191,0.000000,0.000000,0.000000,0.000000
718632,,0.000000,0.000000,0.070000,0.760000,0.300000,0.662937,0.000000,0.000000,0.000000,0.000000
718633,IncFII(pSE11),0.000000,0.000000,0.070000,0.760000,0.900000,0.603052,0.000000,0.000000,0.000000,0.000000
718634,,0.436151,0.000000,0.109443,0.760000,0.300000,0.547060,0.330000,0.227670,0.000000,0.521067
718635,,0.000000,0.000000,0.070000,0.760000,0.300000,0.592375,0.000000,0.000000,0.000000,0.000000
718636,,0.000000,0.000000,0.070000,0.760000,0.300000,0.552245,0.000000,0.000000,0.000000,0.000000
718637,,0.872303,0.000000,0.070000,0.760000,0.300000,0.494443,0.000000,0.000000,0.000000,0.000000
718638,,0.000000,0.330000,0.700000,0.780000,0.300000,0.657175,0.000000,0.227670,0.083333,0.140165
718639,IncFII(pCoo),0.000000,0.000000,0.070000,0.760000,0.900000,0.600885,0.000000,0.000000,0.000000,0.000000
718640,,0.436151,0.000000,0.160718,0.760000,0.300000,0.635785,0.000000,0.000000,0.000000,0.000000
718641,,0.436151,0.000000,0.155347,0.720000,0.300000,0.655701,0.440000,0.000000,0.000000,0.000000
718642,,0.436151,0.000000,0.157487,0.720000,0.300000,0.601040,0.440000,0.000000,0.000000,0.000000
718643,,0.000000,0.000000,0.070000,0.760000,0.300000,0.500904,0.000000,0.000000,0.000000,0.000000
718644,,0.000000,0.000000,0.070000,0.760000,0.300000,0.468321,0.000000,0.000000,0.000000,0.140165
718645,,0.000000,0.000000,0.420000,0.720000,0.300000,0.658552,0.000000,0.000000,0.000000,0.000000
718646,IncB/O/K/Z,0.000000,0.000000,0.089873,0.720000,0.500000,0.592551,0.000000,0.000000,0.000000,0.000000
718647,,0.000000,0.000000,0.070000,0.720000,0.300000,0.542361,0.000000,0.000000,0.000000,0.000000
718648,,0.436151,0.000000,0.164516,0.720000,0.300000,0.624616,0.000000,0.000000,0.000000,0.000000
718649,,0.691284,0.000000,0.163847,0.720000,0.300000,0.580452,0.000000,0.000000,0.000000,0.000000
718650,,0.000000,0.480000,0.070000,0.740000,0.300000,0.586758,0.000000,0.000000,0.000000,0.000000
718651,Col156,0.000000,0.000000,0.420000,0.720000,0.500000,0.568886,0.000000,0.000000,0.000000,0.000000
718652,,0.691284,0.000000,0.087808,0.760000,0.300000,0.599830,0.290000,0.639151,0.166667,0.792820
718653,,0.436151,0.000000,0.109164,0.720000,0.300000,0.547530,0.330000,0.000000,0.000000,0.000000
718654,,0.872303,0.000000,0.104176,0.720000,0.300000,0.556571,0.000000,0.000000,0.000000,0.000000
718655,,0.436151,0.000000,0.109599,0.720000,0.300000,0.546798,0.330000,0.000000,0.000000,0.000000
718656,,0.000000,0.000000,0.089666,0.720000,0.300000,0.639245,0.290000,0.000000,0.000000,0.000000
718657,,0.436151,0.000000,0.159022,0.720000,0.300000,0.641453,0.000000,0.000000,0.000000,0.000000
718658,,0.872303,0.000000,0.070000,0.720000,0.300000,0.524427,0.000000,0.000000,0.000000,0.000000
718659,,0.872303,0.000000,0.121212,0.720000,0.300000,0.529731,0.000000,0.000000,0.000000,0.000000
718660,,0.000000,0.480000,0.084905,0.740000,0.300000,0.611642,0.000000,0.000000,0.000000,0.000000
718661,,0.691284,0.000000,0.164785,0.720000,0.300000,0.577892,0.000000,0.000000,0.000000,0.000000
718662,,0.872303,0.000000,0.116041,0.720000,0.300000,0.536796,0.000000,0.000000,0.000000,0.000000
718663,,0.000000,0.000000,0.070000,0.760000,0.300000,0.579227,0.000000,0.639151,0.333333,0.186138
718664,,0.691284,0.000000,0.169715,0.720000,0.300000,0.565854,0.000000,0.000000,0.000000,0.000000
718665,,0.872303,0.000000,0.098064,0.720000,0.300000,0.569648,0.000000,0.000000,0.000000,0.000000
718666,,0.691284,0.000000,0.208353,0.720000,0.300000,0.556571,0.000000,0.000000,0.000000,0.000000
718667,,0.000000,0.000000,0.420000,0.760000,0.300000,0.652195,0.000000,0.000000,0.000000,0.000000
718668,,0.000000,0.000000,0.116354,0.760000,0.300000,0.536346,0.000000,0.000000,0.000000,0.223984
718669,,0.000000,0.480000,0.070000,0.740000,0.300000,0.582539,0.000000,0.000000,0.000000,0.000000
718670,,0.000000,0.000000,0.070000,0.760000,0.300000,0.635808,0.000000,0.000000,0.000000,0.000000
718671,,0.000000,0.480000,0.150321,0.780000,0.300000,0.545863,0.000000,0.000000,0.000000,0.000000
718672,,0.000000,0.000000,0.156059,0.760000,0.300000,0.495286,0.000000,0.000000,0.000000,0.000000
718673,,0.436151,0.000000,0.157261,0.760000,0.300000,0.601901,0.000000,0.227670,0.083333,0.223984
718674,,0.000000,0.000000,0.070000,0.760000,0.300000,0.542361,0.000000,0.000000,0.000000,0.000000
718675,,0.691284,0.000000,0.087992,0.760000,0.300000,0.599149,0.330000,0.227670,0.083333,0.223984
718676,IncFII(pSE11),0.000000,0.000000,0.070000,0.760000,0.900000,0.589667,0.000000,0.000000,0.000000,0.223984
718677,IncFII,0.000000,0.000000,0.097427,0.760000,0.900000,0.571170,0.000000,0.000000,0.000000,0.000000
718678,,0.000000,0.000000,0.131392,0.760000,0.300000,0.590606,0.000000,0.000000,0.000000,0.000000
718679,,0.000000,0.000000,0.082715,0.760000,0.300000,0.622186,0.000000,0.000000,0.000000,0.000000
718680,,0.000000,0.000000,0.070000,0.760000,0.300000,0.508903,0.000000,0.000000,0.000000,0.481077
718681,,0.691284,0.000000,0.087902,0.760000,0.300000,0.599482,0.330000,0.000000,0.000000,0.140165
718682,,0.000000,0.480000,0.125624,0.780000,0.300000,0.597153,0.000000,0.000000,0.000000,0.000000
718683,IncFII,0.000000,0.000000,0.070000,0.760000,0.900000,0.539451,0.000000,0.000000,0.000000,0.000000
718684,,0.691284,0.000000,0.087855,0.760000,0.300000,0.599656,0.330000,0.227670,0.083333,0.284318
718685,,0.000000,0.480000,0.169668,0.780000,0.300000,0.577540,0.000000,0.000000,0.000000,0.000000
718686,,0.000000,0.000000,0.070000,0.760000,0.300000,0.458877,0.000000,0.000000,0.000000,0.000000
718687,,0.000000,0.000000,0.082426,0.760000,0.300000,0.623710,0.000000,0.000000,0.000000,0.000000
718688,,0.000000,0.000000,0.098868,0.760000,0.300000,0.567772,0.290000,0.000000,0.000000,0.000000
