id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BM,S_GEO,S_HAB,S_GROW
427419,,0.000000,0.000000,0.070000,0.760000,0.300000,0.673730,0.290000,0.683011,0.416667,0.481077
427420,,0.691284,0.000000,0.523312,0.720000,0.300000,0.677175,0.290000,0.000000,0.000000,0.000000
427421,,0.000000,0.000000,0.420000,0.720000,0.300000,0.686336,0.370000,0.000000,0.000000,0.000000
427422,,0.000000,0.000000,0.110417,0.720000,0.300000,0.664346,0.290000,0.000000,0.000000,0.000000
427423,,0.000000,0.000000,0.115781,0.720000,0.300000,0.629169,0.000000,0.000000,0.000000,0.000000
427424,Col440I,0.000000,0.000000,0.441580,0.720000,0.500000,0.587083,0.000000,0.000000,0.000000,0.000000
427425,IncFIA/IncFIB(pB171),0.000000,0.000000,0.078314,0.760000,0.900000,0.650377,0.290000,0.639151,0.416667,0.432461
427426,,0.000000,0.000000,0.085622,0.720000,0.300000,0.608524,0.000000,0.000000,0.000000,0.000000
427427,,0.000000,0.000000,0.111379,0.720000,0.300000,0.543879,0.000000,0.000000,0.000000,0.000000
427428,,0.000000,0.000000,0.070000,0.720000,0.300000,0.508280,0.000000,0.000000,0.000000,0.000000
427429,,0.000000,0.000000,0.070000,0.720000,0.300000,0.479209,0.290000,0.000000,0.000000,0.000000
427430,,0.000000,0.330000,0.079302,0.740000,0.300000,0.642926,0.290000,0.000000,0.000000,0.000000
427431,,0.000000,0.390000,0.117638,0.820000,0.300000,0.626530,0.000000,0.528634,0.083333,0.284318
427432,,0.806006,0.000000,0.088243,0.720000,0.300000,0.671136,0.000000,0.000000,0.000000,0.000000
427433,,0.436151,0.000000,0.098852,0.720000,0.300000,0.567810,0.000000,0.000000,0.000000,0.000000
427434,,0.000000,0.000000,0.125659,0.720000,0.300000,0.524206,0.000000,0.000000,0.000000,0.000000
427435,,0.000000,0.000000,0.070000,0.720000,0.300000,0.705173,0.450000,0.000000,0.000000,0.000000
427436,,0.000000,0.000000,0.123879,0.760000,0.300000,0.633168,0.330000,0.360849,0.166667,0.223984
427437,,0.000000,0.480000,0.094001,0.740000,0.300000,0.672024,0.000000,0.000000,0.000000,0.000000
427438,,0.691284,0.000000,0.090779,0.720000,0.300000,0.589594,0.330000,0.000000,0.000000,0.000000
427439,,0.000000,0.000000,0.070000,0.720000,0.300000,0.484341,0.000000,0.000000,0.000000,0.000000
427440,,0.000000,0.000000,0.452642,0.720000,0.300000,0.651616,0.290000,0.227670,0.083333,0.140165
427441,IncFIA,0.000000,0.480000,0.108491,0.740000,0.900000,0.655487,0.290000,0.000000,0.000000,0.000000
427442,Col156,0.000000,0.000000,0.420000,0.720000,0.500000,0.549375,0.000000,0.000000,0.000000,0.000000
427443,Col(MG828),0.000000,0.000000,0.070000,0.720000,0.500000,0.525691,0.000000,0.000000,0.000000,0.000000
427444,,0.000000,0.000000,0.070000,0.760000,0.300000,0.681469,0.000000,0.227670,0.083333,0.000000
427445,Col(MG828),0.000000,0.000000,0.070000,0.720000,0.500000,0.492486,0.000000,0.000000,0.000000,0.000000
427446,,0.000000,0.000000,0.070000,0.760000,0.300000,0.540229,0.000000,0.639151,0.250000,0.501970
427447,,0.436151,0.330000,0.091496,0.740000,0.300000,0.679338,0.370000,0.227670,0.083333,0.223984
427448,,0.691284,0.000000,0.614670,0.760000,0.300000,0.593233,0.000000,0.639151,0.333333,0.458090
427449,,0.000000,0.000000,0.420000,0.720000,0.300000,0.574955,0.000000,0.000000,0.000000,0.000000
427450,,0.000000,0.000000,0.075210,0.760000,0.300000,0.681393,0.290000,0.528634,0.250000,0.140165
427451,,0.000000,0.000000,0.070000,0.720000,0.300000,0.516898,0.000000,0.000000,0.000000,0.000000
427452,IncFII,0.000000,0.000000,0.595000,0.720000,0.900000,0.691363,0.000000,0.000000,0.000000,0.000000
427453,,0.000000,0.000000,0.428714,0.720000,0.300000,0.647263,0.000000,0.000000,0.000000,0.000000
427454,,0.691284,0.000000,0.089011,0.720000,0.300000,0.595492,0.000000,0.000000,0.000000,0.000000
427455,,0.691284,0.000000,0.078287,0.760000,0.300000,0.650594,0.600000,0.721698,0.583333,0.718923
427456,,0.000000,0.000000,0.095404,0.720000,0.300000,0.649163,0.330000,0.000000,0.000000,0.000000
427457,IncFIC(FII),0.000000,0.330000,0.070000,0.740000,0.900000,0.640367,0.000000,0.000000,0.000000,0.000000
427458,,0.436151,0.000000,0.121511,0.720000,0.300000,0.575344,0.330000,0.360849,0.083333,0.223984
427459,,0.691284,0.000000,0.151833,0.720000,0.300000,0.498627,0.000000,0.000000,0.000000,0.000000
427460,,0.000000,0.000000,0.070000,0.720000,0.300000,0.657347,0.000000,0.000000,0.000000,0.000000
427461,IncX4,0.000000,0.000000,0.070000,0.720000,0.900000,0.653842,0.000000,0.000000,0.000000,0.000000
427462,,0.000000,0.360000,0.100108,0.800000,0.300000,0.637887,0.370000,0.683011,0.416667,0.555173
427463,,0.436151,0.000000,0.172923,0.760000,0.300000,0.590216,0.370000,0.455340,0.166667,0.331538
427464,IncFIC(FII),0.691284,0.000000,0.604427,0.720000,0.900000,0.642044,0.000000,0.227670,0.000000,0.140165
427465,IncX1,0.000000,0.000000,0.528578,0.800000,0.900000,0.571858,0.370000,1.000000,1.000000,0.740115
427466,,0.000000,0.000000,0.115117,0.760000,0.300000,0.611046,0.000000,0.528634,0.250000,0.403640
427467,IncFIA,0.000000,0.360000,0.098267,0.800000,0.900000,0.615167,0.450000,0.889483,0.416667,0.792820
427468,,0.000000,0.000000,0.480809,0.760000,0.300000,0.610331,0.000000,0.588519,0.416667,0.370481
427469,,0.000000,0.330000,0.076060,0.740000,0.300000,0.671367,0.000000,0.000000,0.000000,0.000000
427470,,0.000000,0.000000,0.091690,0.720000,0.300000,0.632742,0.000000,0.000000,0.000000,0.000000
427471,,0.000000,0.000000,0.070000,0.720000,0.300000,0.610128,0.290000,0.000000,0.000000,0.000000
427472,,0.000000,0.000000,0.070000,0.720000,0.300000,0.479548,0.000000,0.000000,0.000000,0.000000
427473,,0.872303,0.360000,0.072686,0.760000,0.300000,0.725370,0.490000,0.000000,0.000000,0.000000
427474,,0.000000,0.000000,0.081482,0.720000,0.300000,0.628956,0.000000,0.000000,0.000000,0.000000
427475,,0.000000,0.000000,0.070000,0.720000,0.300000,0.602160,0.000000,0.000000,0.000000,0.000000
427476,,0.000000,0.480000,0.420000,0.740000,0.300000,0.588640,0.000000,0.000000,0.000000,0.000000
427477,IncHI2,0.000000,0.000000,0.079251,0.720000,0.900000,0.643295,0.000000,0.000000,0.000000,0.000000
427478,,0.000000,0.000000,0.070000,0.720000,0.300000,0.458481,0.000000,0.000000,0.000000,0.000000
427479,,0.436151,0.000000,0.076275,0.760000,0.300000,0.669048,0.450000,0.683011,0.416667,0.403640
427480,,0.000000,0.000000,0.101978,0.720000,0.300000,0.633889,0.330000,0.000000,0.000000,0.000000
427481,,0.000000,0.000000,0.174603,0.720000,0.300000,0.528335,0.000000,0.000000,0.000000,0.000000
427482,,0.000000,0.000000,0.223100,0.760000,0.300000,0.595053,0.290000,0.455340,0.250000,0.284318
427483,,0.000000,0.000000,0.070000,0.720000,0.300000,0.649875,0.000000,0.000000,0.000000,0.000000
427484,,0.872303,0.000000,0.106421,0.720000,0.300000,0.644347,0.370000,0.000000,0.000000,0.000000
427485,,0.000000,0.000000,0.077426,0.720000,0.300000,0.703877,0.000000,0.000000,0.000000,0.000000
427486,IncFIB(AP001918),0.000000,0.000000,0.085252,0.760000,0.900000,0.656110,0.290000,0.227670,0.083333,0.140165
427487,,0.000000,0.000000,0.121819,0.760000,0.300000,0.601855,0.000000,0.227670,0.083333,0.140165
427488,,0.000000,0.000000,0.132146,0.720000,0.300000,0.589796,0.000000,0.000000,0.000000,0.000000
427489,,0.000000,0.000000,0.133247,0.720000,0.300000,0.588631,0.000000,0.000000,0.000000,0.000000
427490,,0.000000,0.000000,0.094085,0.760000,0.300000,0.579795,0.000000,0.227670,0.083333,0.140165
427491,,0.000000,0.000000,0.096155,0.720000,0.300000,0.574322,0.000000,0.000000,0.000000,0.000000
427492,,0.000000,0.000000,0.116368,0.760000,0.300000,0.536326,0.000000,0.227670,0.083333,0.140165
427493,,0.000000,0.000000,0.070000,0.720000,0.300000,0.461335,0.000000,0.000000,0.000000,0.000000
427494,,0.000000,0.000000,0.081572,0.720000,0.300000,0.628436,0.000000,0.000000,0.000000,0.000000
427495,,0.000000,0.330000,0.070000,0.780000,0.300000,0.598790,0.410000,0.528634,0.250000,0.223984
427496,,0.000000,0.000000,0.097116,0.720000,0.300000,0.678734,0.000000,0.000000,0.000000,0.000000
427497,,0.691284,0.000000,0.172714,0.720000,0.300000,0.651471,0.870000,0.000000,0.000000,0.000000
427498,IncX4,0.000000,0.000000,0.070000,0.720000,0.900000,0.613361,0.000000,0.000000,0.000000,0.000000
427499,,0.691284,0.000000,0.106882,0.800000,0.300000,0.551514,0.000000,0.227670,0.083333,0.140165
427500,,0.000000,0.000000,0.070000,0.720000,0.300000,0.461715,0.000000,0.000000,0.000000,0.000000
427501,,0.000000,0.540000,0.079244,0.820000,0.300000,0.643340,0.290000,0.360849,0.083333,0.370481
427502,,0.000000,0.360000,0.070000,0.760000,0.300000,0.700773,0.370000,0.000000,0.000000,0.000000
427503,,0.000000,0.480000,0.110944,0.780000,0.300000,0.590579,0.000000,0.842480,0.416667,0.458090
427504,,0.000000,0.330000,0.331365,0.780000,0.300000,0.580694,0.290000,0.866821,0.500000,0.640339
427505,,0.436151,0.000000,0.084559,0.720000,0.300000,0.659199,0.450000,0.000000,0.000000,0.000000
427506,IncFII,0.872303,0.000000,0.602471,0.760000,0.900000,0.657473,0.000000,0.455340,0.166667,0.284318
427507,,0.000000,0.000000,0.420000,0.800000,0.300000,0.585518,0.000000,1.000000,0.833333,0.975268
427508,,0.000000,0.000000,0.112595,0.760000,0.300000,0.633955,0.560000,0.842480,0.250000,0.521067
427509,,0.000000,0.000000,0.070000,0.720000,0.300000,0.635785,0.000000,0.000000,0.000000,0.000000
427510,IncFIB(AP001918),0.000000,0.000000,0.085175,0.720000,0.900000,0.610451,0.000000,0.000000,0.000000,0.000000
427511,IncI,0.000000,0.360000,0.142029,0.800000,0.300000,0.553094,0.000000,0.455340,0.250000,0.458090
427512,IncX4,0.000000,0.000000,0.420000,0.720000,0.900000,0.691300,0.370000,0.000000,0.000000,0.000000
427513,,0.000000,0.000000,0.086440,0.720000,0.300000,0.651134,0.290000,0.000000,0.000000,0.000000
427514,,0.000000,0.000000,0.070000,0.720000,0.300000,0.556055,0.000000,0.000000,0.000000,0.000000
427515,,0.000000,0.000000,0.070000,0.720000,0.300000,0.570964,0.000000,0.000000,0.000000,0.000000
427516,IncFII(pRSB107),0.872303,0.480000,0.693103,0.820000,0.900000,0.559499,0.290000,1.000000,1.000000,0.732585
427517,,0.872303,0.000000,0.138387,0.760000,0.300000,0.617345,0.000000,0.683011,0.333333,0.432461
427518,,0.000000,0.000000,0.070000,0.720000,0.300000,0.661826,0.330000,0.000000,0.000000,0.000000
427519,,0.000000,0.330000,0.420000,0.780000,0.300000,0.634671,0.000000,0.000000,0.000000,0.140165
427520,,0.000000,0.000000,0.070000,0.760000,0.300000,0.555412,0.000000,0.227670,0.083333,0.140165
427521,,0.000000,0.000000,0.070000,0.720000,0.300000,0.553681,0.000000,0.000000,0.000000,0.000000
427522,IncFIA,0.000000,0.000000,0.075493,0.720000,0.900000,0.677889,0.290000,0.000000,0.000000,0.000000
427523,,0.872303,0.510000,0.082703,0.840000,0.300000,0.668247,0.410000,1.000000,1.000000,1.000000
427524,,0.000000,0.330000,0.102331,0.740000,0.300000,0.652252,0.000000,0.000000,0.000000,0.000000
427525,,0.000000,0.000000,0.070000,0.720000,0.300000,0.558801,0.290000,0.000000,0.000000,0.000000
427526,,0.000000,0.000000,0.093472,0.720000,0.300000,0.627503,0.000000,0.000000,0.000000,0.000000
427527,,0.436151,0.000000,0.164965,0.720000,0.300000,0.623412,0.440000,0.000000,0.000000,0.000000
427528,,0.000000,0.000000,0.165299,0.760000,0.300000,0.488518,0.000000,0.360849,0.166667,0.140165
427529,IncFII(29),0.000000,0.000000,0.595000,0.720000,0.900000,0.690871,0.000000,0.000000,0.000000,0.000000
427530,,0.000000,0.000000,0.070000,0.720000,0.300000,0.591183,0.000000,0.227670,0.083333,0.140165
427531,IncFII(pSE11),0.000000,0.000000,0.091216,0.720000,0.900000,0.588210,0.000000,0.000000,0.000000,0.000000
427532,,0.000000,0.330000,0.070000,0.740000,0.300000,0.536592,0.000000,0.000000,0.000000,0.000000
427533,,0.000000,0.330000,0.073710,0.740000,0.300000,0.703930,0.290000,0.000000,0.000000,0.000000
427534,,0.000000,0.330000,0.086903,0.740000,0.300000,0.603291,0.410000,0.000000,0.000000,0.000000
427535,,0.000000,0.000000,0.109456,0.720000,0.300000,0.619943,0.290000,0.000000,0.000000,0.000000
427536,Col440I,0.000000,0.000000,0.070000,0.720000,0.500000,0.520065,0.000000,0.000000,0.000000,0.000000
427537,IncFIB(AP001918),0.000000,0.000000,0.112533,0.720000,0.900000,0.671190,0.290000,0.000000,0.000000,0.000000
427538,IncFIC(FII),0.872303,0.480000,0.131029,0.780000,0.900000,0.647228,0.000000,0.227670,0.083333,0.000000
427539,,0.000000,0.000000,0.070000,0.760000,0.300000,0.552855,0.000000,0.227670,0.083333,0.140165
427540,Col(MG828),0.000000,0.000000,0.070000,0.720000,0.500000,0.489853,0.000000,0.227670,0.000000,0.223984
427541,,0.000000,0.000000,0.226196,0.720000,0.300000,0.528635,0.000000,0.000000,0.000000,0.140165
427542,,0.000000,0.330000,0.117199,0.780000,0.300000,0.641952,0.000000,0.227670,0.000000,0.140165
427543,IncFII(pRSB107),0.000000,0.000000,0.615009,0.760000,0.900000,0.638096,0.000000,0.227670,0.083333,0.000000
427544,,0.000000,0.330000,0.079674,0.740000,0.300000,0.640324,0.000000,0.000000,0.000000,0.000000
427545,,0.000000,0.330000,0.130889,0.740000,0.300000,0.610243,0.000000,0.000000,0.000000,0.000000
427546,,0.000000,0.000000,0.420000,0.720000,0.300000,0.577131,0.000000,0.000000,0.000000,0.000000
427547,,0.000000,0.360000,0.074819,0.760000,0.300000,0.686566,0.520000,0.360849,0.166667,0.223984
427548,,0.000000,0.000000,0.070000,0.720000,0.300000,0.682864,0.370000,0.000000,0.000000,0.000000
427549,,0.000000,0.000000,0.595000,0.720000,0.300000,0.671047,0.000000,0.000000,0.000000,0.000000
427550,,0.000000,0.000000,0.603986,0.720000,0.300000,0.645223,0.000000,0.000000,0.000000,0.000000
427551,,0.000000,0.000000,0.420000,0.760000,0.300000,0.622651,0.000000,0.227670,0.000000,0.140165
427552,,0.000000,0.330000,0.080918,0.740000,0.300000,0.632299,0.000000,0.000000,0.000000,0.000000
427553,,0.000000,0.000000,0.082439,0.720000,0.300000,0.623644,0.000000,0.000000,0.000000,0.000000
427554,,0.000000,0.000000,0.420000,0.800000,0.300000,0.529731,0.000000,0.588519,0.250000,0.481077
427555,,0.000000,0.450000,0.091230,0.860000,0.300000,0.707073,0.330000,0.455340,0.250000,0.370481
427556,,0.000000,0.000000,0.082715,0.760000,0.300000,0.622186,0.000000,0.588519,0.166667,0.458090
427557,IncFIB(AP001918),0.000000,0.000000,0.091459,0.720000,0.900000,0.660361,0.000000,0.000000,0.000000,0.000000
427558,Col156,0.000000,0.480000,0.103880,0.740000,0.500000,0.630054,0.000000,0.000000,0.000000,0.000000
427559,,0.000000,0.000000,0.420000,0.720000,0.300000,0.574944,0.000000,0.000000,0.000000,0.000000
427560,,0.000000,0.000000,0.089616,0.760000,0.300000,0.593416,0.000000,0.455340,0.333333,0.370481
427561,,0.000000,0.000000,0.070000,0.720000,0.300000,0.562980,0.000000,0.000000,0.000000,0.000000
427562,,0.000000,0.000000,0.070000,0.720000,0.300000,0.568217,0.000000,0.000000,0.000000,0.000000
427563,,0.000000,0.420000,0.077816,0.800000,0.300000,0.727385,0.000000,0.000000,0.000000,0.000000
427564,,0.000000,0.000000,0.070000,0.720000,0.300000,0.689171,0.000000,0.000000,0.000000,0.000000
427565,Col156,0.000000,0.480000,0.109616,0.740000,0.500000,0.619675,0.000000,0.000000,0.000000,0.000000
427566,,0.000000,0.000000,0.070000,0.720000,0.300000,0.613662,0.000000,0.000000,0.000000,0.000000
427567,,0.000000,0.480000,0.420000,0.740000,0.300000,0.588172,0.000000,0.000000,0.000000,0.000000
427568,,0.000000,0.000000,0.595000,0.800000,0.300000,0.577518,0.290000,0.816189,0.250000,0.825181
427569,IncFIA/IncFIB(AP001918),0.000000,0.000000,0.104745,0.760000,0.900000,0.674381,0.330000,0.000000,0.083333,0.000000
427570,,0.000000,0.000000,0.595000,0.720000,0.300000,0.633206,0.000000,0.000000,0.000000,0.000000
427571,IncX1,0.872303,0.000000,0.423937,0.760000,0.900000,0.699994,0.330000,0.227670,0.166667,0.284318
427572,,0.000000,0.000000,0.093889,0.720000,0.300000,0.672333,0.000000,0.227670,0.083333,0.000000
427573,,0.000000,0.510000,0.084351,0.760000,0.300000,0.687061,0.330000,0.000000,0.000000,0.000000
427574,,0.000000,0.000000,0.427783,0.720000,0.300000,0.654757,0.000000,0.000000,0.000000,0.000000
427575,,0.000000,0.000000,0.070000,0.720000,0.300000,0.572705,0.000000,0.000000,0.000000,0.000000
427576,,0.000000,0.360000,0.114280,0.800000,0.300000,0.585381,0.560000,0.639151,0.583333,0.702668
427577,IncFII,0.000000,0.000000,0.118088,0.720000,0.900000,0.625905,0.000000,0.000000,0.000000,0.000000
427578,,0.691284,0.000000,0.102390,0.800000,0.300000,0.560133,0.000000,0.227670,0.083333,0.140165
427579,,0.000000,0.330000,0.070000,0.740000,0.300000,0.604079,0.000000,0.000000,0.000000,0.000000
427580,,0.000000,0.000000,0.075130,0.720000,0.300000,0.682427,0.330000,0.000000,0.000000,0.000000
427581,IncFII(pRSB107),0.436151,0.000000,0.078681,0.720000,0.900000,0.647513,0.330000,0.000000,0.000000,0.000000
427582,Col156,0.000000,0.480000,0.535920,0.780000,0.500000,0.567516,0.000000,0.756304,0.416667,0.501970
427583,,0.000000,0.000000,0.079714,0.720000,0.300000,0.640054,0.000000,0.000000,0.000000,0.000000
427584,,0.000000,0.000000,0.169668,0.720000,0.300000,0.592349,0.000000,0.000000,0.000000,0.000000
427585,,0.872303,0.000000,0.093162,0.720000,0.300000,0.582386,0.000000,0.000000,0.000000,0.000000
427586,,0.000000,0.000000,0.420000,0.720000,0.300000,0.679255,0.000000,0.000000,0.000000,0.000000
427587,,0.691284,0.000000,0.070000,0.760000,0.300000,0.647444,0.330000,0.360849,0.333333,0.223984
427588,,0.000000,0.360000,0.070000,0.760000,0.300000,0.643066,0.370000,0.000000,0.000000,0.000000
427589,,0.000000,0.000000,0.420000,0.760000,0.300000,0.584623,0.000000,0.227670,0.083333,0.140165
427590,,0.000000,0.000000,0.420000,0.720000,0.300000,0.566038,0.000000,0.000000,0.000000,0.000000
427591,,0.000000,0.000000,0.432993,0.760000,0.300000,0.620753,0.000000,0.455340,0.166667,0.223984
427592,,0.000000,0.480000,0.093159,0.740000,0.300000,0.628395,0.330000,0.000000,0.000000,0.000000
427593,IncFIB(AP001918),0.000000,0.000000,0.070000,0.760000,0.900000,0.574183,0.000000,0.588519,0.250000,0.331538
427594,,0.000000,0.000000,0.420000,0.720000,0.300000,0.581343,0.440000,0.000000,0.000000,0.000000
427595,,0.000000,0.000000,0.143529,0.720000,0.300000,0.551726,0.000000,0.227670,0.083333,0.000000
427596,,0.000000,0.000000,0.420000,0.720000,0.300000,0.567746,0.000000,0.000000,0.000000,0.000000
427597,,0.436151,0.000000,0.070000,0.760000,0.300000,0.598966,0.410000,0.455340,0.166667,0.403640
427598,,0.000000,0.000000,0.070000,0.720000,0.300000,0.669928,0.370000,0.000000,0.000000,0.000000
427599,,0.000000,0.000000,0.078644,0.720000,0.300000,0.647797,0.330000,0.000000,0.000000,0.000000
427600,IncFII,0.000000,0.000000,0.070000,0.720000,0.900000,0.595264,0.000000,0.000000,0.000000,0.000000
427601,,0.000000,0.000000,0.420000,0.760000,0.300000,0.566169,0.000000,0.360849,0.166667,0.284318
427602,,0.000000,0.000000,0.185296,0.720000,0.300000,0.475876,0.000000,0.000000,0.000000,0.000000
427603,,0.436151,0.330000,0.084579,0.740000,0.300000,0.659109,0.750000,0.000000,0.000000,0.140165
427604,,0.000000,0.000000,0.070000,0.720000,0.300000,0.552839,0.000000,0.000000,0.000000,0.140165
427605,,0.000000,0.000000,0.070000,0.720000,0.300000,0.548970,0.290000,0.000000,0.000000,0.000000
427606,IncFII,0.000000,0.000000,0.420000,0.720000,0.900000,0.582988,0.000000,0.000000,0.000000,0.000000
427607,,0.000000,0.000000,0.070000,0.720000,0.300000,0.564419,0.000000,0.000000,0.000000,0.000000
427608,,0.000000,0.000000,0.599171,0.760000,0.300000,0.696156,0.290000,0.227670,0.083333,0.140165
427609,,0.000000,0.000000,0.122310,0.720000,0.300000,0.574322,0.000000,0.000000,0.000000,0.000000
427610,IncFIB(AP001918),0.000000,0.000000,0.115848,0.760000,0.900000,0.666209,0.290000,0.455340,0.166667,0.331538
427611,,0.000000,0.000000,0.070000,0.760000,0.300000,0.552293,0.000000,0.227670,0.000000,0.140165
427612,,0.436151,0.330000,0.102086,0.780000,0.300000,0.633667,0.750000,0.588519,0.083333,0.370481
427613,,0.000000,0.360000,0.135869,0.800000,0.300000,0.651025,0.330000,0.816189,0.416667,0.634754
427614,IncX1,0.000000,0.000000,0.077268,0.720000,0.900000,0.659299,0.000000,0.000000,0.000000,0.000000
427615,,0.000000,0.330000,0.086325,0.740000,0.300000,0.651601,0.000000,0.000000,0.000000,0.000000
427616,,0.000000,0.000000,0.604865,0.720000,0.300000,0.639032,0.000000,0.000000,0.000000,0.000000
427617,IncFII(pCRY),0.000000,0.000000,0.080325,0.720000,0.900000,0.636005,0.290000,0.000000,0.000000,0.000000
427618,,0.000000,0.000000,0.070000,0.720000,0.300000,0.632425,0.290000,0.000000,0.000000,0.000000
427619,,0.000000,0.000000,0.077101,0.720000,0.300000,0.660850,0.000000,0.000000,0.000000,0.000000
427620,,0.000000,0.000000,0.106395,0.760000,0.300000,0.598396,0.000000,0.227670,0.083333,0.140165
427621,,0.000000,0.000000,0.092033,0.720000,0.300000,0.585704,0.000000,0.000000,0.000000,0.000000
427622,IncFII(29),0.000000,0.000000,0.136785,0.720000,0.900000,0.585018,0.290000,0.000000,0.000000,0.000000
427623,,0.000000,0.000000,0.115600,0.720000,0.300000,0.583433,0.290000,0.000000,0.000000,0.000000
427624,,0.000000,0.000000,0.124113,0.720000,0.300000,0.572074,0.000000,0.000000,0.000000,0.000000
427625,,0.000000,0.000000,0.098169,0.720000,0.300000,0.569399,0.000000,0.000000,0.000000,0.000000
427626,,0.000000,0.000000,0.161594,0.760000,0.300000,0.564055,0.000000,0.227670,0.083333,0.140165
427627,,0.000000,0.000000,0.130643,0.760000,0.300000,0.564513,0.000000,0.227670,0.083333,0.140165
427628,,0.000000,0.000000,0.070000,0.720000,0.300000,0.558125,0.000000,0.000000,0.000000,0.000000
427629,,0.000000,0.000000,0.070000,0.720000,0.300000,0.556419,0.000000,0.000000,0.000000,0.000000
427630,,0.000000,0.000000,0.104618,0.720000,0.300000,0.555719,0.000000,0.000000,0.000000,0.000000
427631,,0.000000,0.000000,0.105411,0.720000,0.300000,0.554216,0.000000,0.000000,0.000000,0.000000
427632,,0.000000,0.000000,0.146746,0.720000,0.300000,0.548885,0.000000,0.000000,0.000000,0.000000
427633,,0.000000,0.000000,0.122301,0.760000,0.300000,0.528335,0.000000,0.227670,0.083333,0.140165
427634,,0.000000,0.000000,0.070000,0.720000,0.300000,0.546412,0.000000,0.000000,0.000000,0.000000
427635,,0.000000,0.000000,0.114209,0.720000,0.300000,0.539490,0.000000,0.000000,0.000000,0.000000
427636,,0.000000,0.000000,0.070000,0.720000,0.300000,0.538861,0.000000,0.000000,0.000000,0.000000
427637,,0.000000,0.000000,0.115914,0.720000,0.300000,0.536979,0.000000,0.000000,0.000000,0.000000
427638,,0.000000,0.000000,0.116083,0.720000,0.300000,0.536735,0.000000,0.000000,0.000000,0.000000
427639,,0.000000,0.000000,0.070000,0.760000,0.300000,0.525787,0.000000,0.227670,0.083333,0.140165
427640,,0.000000,0.000000,0.124785,0.720000,0.300000,0.525256,0.000000,0.000000,0.000000,0.000000
427641,,0.000000,0.000000,0.126561,0.720000,0.300000,0.523138,0.000000,0.000000,0.000000,0.000000
427642,,0.000000,0.000000,0.070000,0.720000,0.300000,0.515790,0.000000,0.000000,0.000000,0.000000
427643,,0.000000,0.000000,0.133291,0.720000,0.300000,0.515678,0.000000,0.000000,0.000000,0.000000
427644,,0.000000,0.000000,0.070000,0.720000,0.300000,0.503545,0.000000,0.000000,0.000000,0.000000
427645,,0.000000,0.000000,0.070000,0.720000,0.300000,0.490306,0.000000,0.000000,0.000000,0.000000
427646,,0.000000,0.000000,0.257500,0.720000,0.300000,0.489605,0.000000,0.000000,0.000000,0.000000
427647,,0.000000,0.000000,0.164399,0.720000,0.300000,0.489147,0.000000,0.000000,0.000000,0.000000
427648,,0.000000,0.000000,0.070000,0.720000,0.300000,0.486636,0.000000,0.000000,0.000000,0.000000
427649,,0.000000,0.000000,0.070000,0.720000,0.300000,0.478133,0.000000,0.000000,0.000000,0.000000
427650,,0.000000,0.000000,0.182867,0.720000,0.300000,0.477290,0.000000,0.000000,0.000000,0.000000
427651,,0.000000,0.000000,0.070000,0.720000,0.300000,0.465400,0.000000,0.000000,0.000000,0.000000
427652,,0.000000,0.000000,0.091617,0.720000,0.300000,0.659875,0.330000,0.000000,0.000000,0.000000
427653,,0.000000,0.000000,0.083956,0.720000,0.300000,0.616006,0.000000,0.000000,0.000000,0.000000
427654,,0.691284,0.000000,0.070000,0.720000,0.300000,0.665747,0.330000,0.227670,0.083333,0.140165
427655,,0.000000,0.480000,0.070000,0.780000,0.300000,0.702405,0.330000,0.360849,0.083333,0.140165
427656,,0.000000,0.420000,0.075585,0.800000,0.300000,0.676779,0.330000,0.227670,0.083333,0.000000
427657,,0.872303,0.000000,0.082713,0.720000,0.300000,0.622197,0.000000,0.000000,0.000000,0.000000
427658,,0.000000,0.360000,0.113478,0.800000,0.300000,0.632593,0.290000,0.000000,0.166667,0.140165
427659,,0.000000,0.000000,0.617538,0.760000,0.300000,0.657105,0.000000,0.227670,0.083333,0.140165
427660,,0.000000,0.000000,0.105558,0.720000,0.300000,0.672847,0.330000,0.000000,0.000000,0.000000
427661,,0.000000,0.000000,0.428250,0.720000,0.300000,0.650894,0.370000,0.227670,0.000000,0.223984
427662,IncI1,0.000000,0.000000,0.076315,0.760000,0.900000,0.668628,0.370000,0.455340,0.333333,0.331538
427663,pXuzhou21,0.000000,0.000000,0.070000,0.720000,0.300000,0.667410,0.000000,0.227670,0.083333,0.000000
427664,Col156,0.000000,0.000000,0.420000,0.760000,0.500000,0.564109,0.000000,0.756304,0.583333,0.584842
427665,,0.000000,0.000000,0.070000,0.720000,0.300000,0.476385,0.000000,0.227670,0.000000,0.140165
427666,,0.872303,0.360000,0.072458,0.760000,0.300000,0.731247,0.530000,0.000000,0.000000,0.000000
427667,,0.000000,0.000000,0.070000,0.720000,0.300000,0.685037,0.290000,0.000000,0.000000,0.000000
427668,,0.000000,0.000000,0.070000,0.720000,0.300000,0.625676,0.000000,0.000000,0.000000,0.000000
427669,,0.000000,0.000000,0.168151,0.720000,0.300000,0.578558,0.290000,0.227670,0.083333,0.223984
427670,,0.872303,0.000000,0.138556,0.760000,0.300000,0.556374,0.290000,0.227670,0.000000,0.140165
