id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
604268,,0.000000,0.000000,0.609596,0.720000,0.300000,0.659028,0.000000,0.000000,0.000000,0.000000
604269,,0.436151,0.000000,0.098249,0.720000,0.300000,0.569212,0.290000,0.000000,0.000000,0.000000
604270,Col440I,0.806006,0.000000,0.420000,0.720000,0.500000,0.567925,0.000000,0.000000,0.000000,0.000000
604271,,0.000000,0.000000,0.639163,0.760000,0.300000,0.631556,0.330000,0.227670,0.416667,0.481077
604272,,0.000000,0.540000,0.086139,0.860000,0.300000,0.606360,0.330000,0.000000,0.250000,0.403640
604273,,0.000000,0.000000,0.116696,0.720000,0.300000,0.627855,0.000000,0.000000,0.000000,0.000000
604274,,0.000000,0.330000,0.074447,0.780000,0.300000,0.691899,0.290000,0.227670,0.250000,0.685166
604275,,0.000000,0.000000,0.070000,0.720000,0.300000,0.631208,0.000000,0.000000,0.000000,0.000000
604276,,0.000000,0.000000,0.070000,0.720000,0.300000,0.566949,0.000000,0.000000,0.000000,0.000000
604277,,0.000000,0.000000,0.070000,0.720000,0.300000,0.680889,0.330000,0.000000,0.000000,0.000000
604278,IncFII(pMET),0.000000,0.000000,0.075786,0.720000,0.900000,0.674437,0.370000,0.000000,0.000000,0.000000
604279,,0.000000,0.000000,0.070000,0.720000,0.300000,0.493706,0.000000,0.000000,0.000000,0.000000
604280,,0.000000,0.000000,0.070000,0.720000,0.300000,0.638888,0.000000,0.000000,0.000000,0.000000
604281,,0.000000,0.480000,0.073362,0.740000,0.300000,0.710472,0.290000,0.000000,0.000000,0.000000
604282,,0.000000,0.000000,0.070000,0.720000,0.300000,0.581944,0.000000,0.000000,0.000000,0.000000
604283,,0.000000,0.000000,0.074927,0.720000,0.300000,0.685103,0.290000,0.000000,0.000000,0.000000
604284,,0.000000,0.000000,0.123731,0.720000,0.300000,0.599451,0.000000,0.000000,0.000000,0.000000
604285,,0.000000,0.000000,0.074935,0.720000,0.300000,0.684998,0.290000,0.000000,0.000000,0.000000
604286,,0.000000,0.000000,0.070000,0.720000,0.300000,0.507302,0.000000,0.000000,0.000000,0.000000
604287,,0.000000,0.330000,0.070000,0.740000,0.300000,0.665173,0.000000,0.000000,0.000000,0.000000
604288,,0.000000,0.000000,0.070000,0.720000,0.300000,0.529391,0.000000,0.000000,0.000000,0.000000
604289,,0.000000,0.000000,0.109252,0.720000,0.300000,0.593381,0.000000,0.000000,0.000000,0.000000
604290,,0.000000,0.000000,0.159901,0.720000,0.300000,0.538386,0.000000,0.000000,0.000000,0.000000
604291,,0.000000,0.480000,0.073319,0.740000,0.300000,0.711327,0.290000,0.000000,0.000000,0.000000
604292,,0.000000,0.000000,0.070000,0.720000,0.300000,0.570768,0.000000,0.000000,0.000000,0.000000
604293,,0.000000,0.000000,0.161771,0.720000,0.300000,0.537019,0.000000,0.000000,0.000000,0.000000
604294,IncFII(p14),0.000000,0.000000,0.605889,0.760000,0.900000,0.632473,0.000000,0.455340,0.333333,0.432461
604295,,0.000000,0.000000,0.089778,0.760000,0.300000,0.638866,0.000000,0.227670,0.083333,0.331538
604296,,0.000000,0.000000,0.070000,0.720000,0.300000,0.499060,0.000000,0.000000,0.000000,0.223984
604297,,0.000000,0.000000,0.070000,0.720000,0.300000,0.491526,0.000000,0.000000,0.000000,0.223984
604298,IncQ1,0.691284,0.000000,0.438636,0.720000,0.500000,0.596816,0.330000,0.000000,0.000000,0.000000
604299,,0.000000,0.000000,0.070000,0.720000,0.300000,0.539058,0.000000,0.000000,0.166667,0.331538
604300,,0.000000,0.000000,0.070000,0.720000,0.300000,0.539724,0.000000,0.000000,0.000000,0.000000
604301,,0.000000,0.000000,0.070000,0.720000,0.300000,0.511159,0.000000,0.000000,0.000000,0.000000
604302,,0.000000,0.000000,0.077774,0.720000,0.300000,0.654833,0.000000,0.000000,0.000000,0.284318
604303,,0.000000,0.000000,0.107425,0.720000,0.300000,0.550545,0.000000,0.000000,0.000000,0.223984
604304,,0.000000,0.000000,0.175857,0.720000,0.300000,0.554451,0.000000,0.000000,0.000000,0.000000
604305,,0.000000,0.000000,0.120899,0.760000,0.300000,0.576137,0.290000,0.721698,0.416667,0.909748
604306,,0.000000,0.000000,0.070000,0.720000,0.300000,0.610458,0.000000,0.000000,0.000000,0.000000
604307,,0.000000,0.000000,0.070000,0.720000,0.300000,0.491968,0.000000,0.000000,0.000000,0.000000
604308,,0.872303,0.000000,0.101166,0.720000,0.300000,0.562691,0.000000,0.000000,0.000000,0.000000
604309,,0.691284,0.000000,0.214906,0.720000,0.300000,0.550495,0.290000,0.000000,0.000000,0.000000
604310,,0.872303,0.000000,0.100960,0.720000,0.300000,0.563130,0.000000,0.000000,0.000000,0.000000
604311,,0.000000,0.000000,0.074617,0.760000,0.300000,0.689419,0.290000,0.227670,0.083333,0.000000
604312,,0.000000,0.000000,0.080341,0.760000,0.300000,0.681901,0.370000,0.528634,0.333333,0.521067
604313,IncI1,0.436151,0.000000,0.083589,0.720000,0.900000,0.690681,0.680000,0.000000,0.000000,0.000000
604314,,0.000000,0.000000,0.084243,0.720000,0.300000,0.687561,0.290000,0.000000,0.000000,0.000000
604315,,0.000000,0.000000,0.110972,0.720000,0.300000,0.590534,0.000000,0.000000,0.083333,0.284318
604316,,0.000000,0.000000,0.115558,0.720000,0.300000,0.583494,0.000000,0.000000,0.083333,0.140165
604317,IncI1,0.000000,0.000000,0.093141,0.720000,0.900000,0.689253,0.000000,0.000000,0.000000,0.000000
604318,,0.000000,0.000000,0.129524,0.760000,0.300000,0.592657,0.330000,0.360849,0.333333,0.570481
604319,,0.000000,0.330000,0.091716,0.780000,0.300000,0.678664,0.330000,0.528634,0.250000,0.501970
604320,,0.000000,0.480000,0.077686,0.740000,0.300000,0.655589,0.370000,0.000000,0.083333,0.000000
604321,,0.000000,0.000000,0.116693,0.720000,0.300000,0.581861,0.000000,0.000000,0.000000,0.284318
604322,,0.000000,0.000000,0.070000,0.720000,0.300000,0.483891,0.000000,0.000000,0.000000,0.284318
604323,,0.000000,0.000000,0.092458,0.760000,0.300000,0.630433,0.330000,0.227670,0.166667,0.432461
604324,,0.000000,0.540000,0.079735,0.820000,0.300000,0.731904,0.290000,0.227670,0.083333,0.140165
604325,IncFII(p14),0.000000,0.000000,0.604333,0.760000,0.900000,0.642708,0.000000,0.588519,0.416667,0.666268
604326,,0.000000,0.000000,0.082102,0.720000,0.300000,0.671464,0.600000,0.000000,0.000000,0.000000
604327,IncX1,0.000000,0.000000,0.424355,0.720000,0.900000,0.693293,0.330000,0.000000,0.000000,0.000000
604328,,0.000000,0.000000,0.070000,0.760000,0.300000,0.698265,0.000000,0.528634,0.250000,0.284318
604329,,0.000000,0.000000,0.083036,0.720000,0.300000,0.666533,0.290000,0.000000,0.000000,0.140165
604330,IncQ1,0.691284,0.000000,0.433890,0.720000,0.500000,0.616320,0.330000,0.000000,0.000000,0.000000
604331,,0.691284,0.000000,0.085238,0.720000,0.300000,0.610176,0.290000,0.000000,0.000000,0.000000
604332,,0.000000,0.000000,0.123222,0.800000,0.300000,0.633983,0.600000,0.588519,0.500000,0.830217
604333,,0.000000,0.000000,0.201004,0.720000,0.300000,0.513399,0.000000,0.000000,0.000000,0.000000
604334,,0.000000,0.000000,0.088546,0.720000,0.300000,0.670043,0.290000,0.000000,0.000000,0.000000
604335,,0.806006,0.000000,0.127416,0.720000,0.300000,0.568141,0.000000,0.000000,0.000000,0.000000
604336,,0.691284,0.000000,0.202254,0.720000,0.300000,0.562773,0.290000,0.000000,0.000000,0.000000
604337,,0.000000,0.000000,0.070000,0.720000,0.300000,0.549020,0.000000,0.000000,0.000000,0.000000
604338,,0.000000,0.000000,0.130144,0.760000,0.300000,0.519062,0.000000,0.455340,0.500000,1.000000
604339,IncQ1,0.691284,0.000000,0.089496,0.720000,0.500000,0.593823,0.330000,0.000000,0.000000,0.140165
604340,,0.000000,0.000000,0.098566,0.720000,0.300000,0.614470,0.290000,0.000000,0.000000,0.000000
604341,,0.000000,0.570000,0.072405,0.840000,0.300000,0.732685,0.410000,0.528634,0.333333,0.458090
604342,IncQ1,0.691284,0.000000,0.433847,0.720000,0.500000,0.616529,0.330000,0.000000,0.083333,0.481077
604343,IncFIA(HI1),0.000000,0.000000,0.102192,0.720000,0.900000,0.606539,0.000000,0.000000,0.000000,0.000000
604344,,0.000000,0.000000,0.154049,0.800000,0.300000,0.615759,0.480000,0.528634,0.333333,0.501970
604345,IncFIA(HI1),0.000000,0.000000,0.086326,0.720000,0.900000,0.605599,0.000000,0.000000,0.000000,0.000000
604346,,0.000000,0.000000,0.070000,0.720000,0.300000,0.673701,0.000000,0.000000,0.000000,0.000000
604347,,0.436151,0.000000,0.171266,0.760000,0.300000,0.608475,0.440000,0.360849,0.083333,0.000000
604348,,0.000000,0.330000,0.074984,0.740000,0.300000,0.684337,0.000000,0.000000,0.000000,0.000000
604349,,0.000000,0.540000,0.071723,0.780000,0.300000,0.754841,0.410000,0.000000,0.000000,0.000000
604350,,0.000000,0.000000,0.083087,0.720000,0.300000,0.620274,0.000000,0.000000,0.000000,0.223984
604351,,0.000000,0.000000,0.101486,0.720000,0.300000,0.562012,0.000000,0.000000,0.000000,0.000000
604352,,0.000000,0.000000,0.166432,0.720000,0.300000,0.533732,0.000000,0.000000,0.000000,0.000000
604353,IncQ1,0.691284,0.000000,0.433938,0.720000,0.500000,0.616092,0.330000,0.000000,0.000000,0.000000
604354,IncP1,0.000000,0.000000,0.600009,0.720000,0.900000,0.684010,0.330000,0.227670,0.083333,0.000000
604355,IncX4,0.000000,0.000000,0.420000,0.760000,0.900000,0.687154,0.370000,0.000000,0.083333,0.000000
604356,,0.000000,0.000000,0.095142,0.720000,0.300000,0.576942,0.290000,0.000000,0.000000,0.000000
604357,,0.000000,0.570000,0.077523,0.840000,0.300000,0.703017,0.290000,0.639151,0.666667,1.000000
604358,,0.000000,0.000000,0.081916,0.720000,0.300000,0.699399,0.290000,0.227670,0.000000,0.000000
604359,IncI1,0.000000,0.000000,0.074368,0.720000,0.900000,0.693088,0.290000,0.000000,0.000000,0.000000
604360,IncFII(Yp),0.000000,0.000000,0.081012,0.720000,0.900000,0.677726,0.000000,0.000000,0.000000,0.000000
604361,IncFII(Yp),0.000000,0.000000,0.601103,0.720000,0.900000,0.670902,0.000000,0.000000,0.000000,0.000000
604362,,0.000000,0.000000,0.070000,0.720000,0.300000,0.656056,0.000000,0.000000,0.000000,0.000000
604363,,0.000000,0.000000,0.168241,0.760000,0.300000,0.615635,0.000000,0.360849,0.166667,0.432461
604364,,0.872303,0.000000,0.424038,0.720000,0.300000,0.698306,0.330000,0.000000,0.000000,0.000000
604365,,0.691284,0.000000,0.088645,0.720000,0.300000,0.596783,0.330000,0.000000,0.000000,0.000000
604366,,0.000000,0.000000,0.070000,0.720000,0.300000,0.502460,0.000000,0.000000,0.000000,0.140165
604367,,0.000000,0.000000,0.420000,0.800000,0.300000,0.579645,0.000000,0.360849,0.166667,0.140165
604368,,0.000000,0.000000,0.105411,0.720000,0.300000,0.554216,0.000000,0.000000,0.000000,0.223984
604369,,0.000000,0.000000,0.115739,0.800000,0.300000,0.629230,0.000000,0.528634,0.250000,0.584842
604370,,0.000000,0.000000,0.091429,0.760000,0.300000,0.587549,0.000000,0.455340,0.333333,0.403640
604371,IncFIB(S)/IncFII(S),0.000000,0.360000,0.075853,0.760000,0.900000,0.673678,0.410000,0.000000,0.000000,0.000000
604372,,0.000000,0.000000,0.153682,0.720000,0.300000,0.543143,0.000000,0.000000,0.000000,0.000000
604373,,0.000000,0.000000,0.070000,0.720000,0.300000,0.621508,0.000000,0.000000,0.000000,0.000000
604374,,0.000000,0.510000,0.076909,0.760000,0.300000,0.662662,0.000000,0.000000,0.000000,0.000000
604375,,0.000000,0.000000,0.895000,0.760000,0.300000,0.512200,0.290000,1.000000,0.750000,1.000000
604376,,0.000000,0.000000,0.118139,0.720000,0.300000,0.533838,0.000000,0.000000,0.000000,0.000000
604377,,0.000000,0.000000,0.070000,0.720000,0.300000,0.520562,0.000000,0.000000,0.000000,0.000000
604378,,0.000000,0.000000,0.070000,0.720000,0.300000,0.619634,0.000000,0.000000,0.000000,0.000000
604379,,0.000000,0.480000,0.091035,0.740000,0.300000,0.634779,0.290000,0.000000,0.000000,0.000000
604380,IncX1,0.000000,0.000000,0.090224,0.720000,0.900000,0.591389,0.000000,0.000000,0.000000,0.000000
604381,,0.000000,0.510000,0.074477,0.760000,0.300000,0.691452,0.290000,0.000000,0.000000,0.000000
604382,,0.000000,0.000000,0.070000,0.720000,0.300000,0.648512,0.000000,0.000000,0.000000,0.223984
604383,,0.691284,0.000000,0.091003,0.720000,0.300000,0.588882,0.330000,0.000000,0.000000,0.000000
604384,IncHI2/IncHI2A,0.000000,0.000000,0.083040,0.720000,0.900000,0.666510,0.000000,0.000000,0.000000,0.403640
604385,,0.691284,0.000000,0.193400,0.720000,0.300000,0.526955,0.000000,0.000000,0.000000,0.000000
604386,,0.691284,0.000000,0.123400,0.720000,0.300000,0.526955,0.000000,0.000000,0.000000,0.000000
604387,,0.000000,0.540000,0.074722,0.780000,0.300000,0.733925,0.290000,0.000000,0.000000,0.000000
604388,Col440I,0.000000,0.000000,0.104262,0.720000,0.500000,0.556404,0.000000,0.000000,0.000000,0.000000
604389,,0.000000,0.540000,0.075398,0.780000,0.300000,0.725041,0.370000,0.000000,0.000000,0.000000
604390,,0.000000,0.390000,0.075870,0.780000,0.300000,0.719483,0.290000,0.000000,0.000000,0.000000
604391,,0.000000,0.000000,0.092254,0.760000,0.300000,0.677040,0.330000,0.227670,0.166667,0.521067
604392,IncX1,0.000000,0.000000,0.420000,0.720000,0.900000,0.690322,0.330000,0.000000,0.000000,0.000000
604393,,0.000000,0.000000,0.606100,0.720000,0.300000,0.631199,0.330000,0.000000,0.000000,0.000000
604394,,0.000000,0.000000,0.070000,0.720000,0.300000,0.657704,0.000000,0.000000,0.000000,0.000000
604395,,0.000000,0.000000,0.081155,0.720000,0.300000,0.630874,0.000000,0.000000,0.083333,0.000000
604396,,0.000000,0.510000,0.082098,0.800000,0.300000,0.671485,0.370000,0.227670,0.166667,0.140165
604397,,0.000000,0.000000,0.093887,0.720000,0.300000,0.653249,0.000000,0.227670,0.000000,0.000000
604398,,0.000000,0.000000,0.070000,0.720000,0.300000,0.497126,0.000000,0.227670,0.000000,0.000000
604399,IncX1,0.000000,0.000000,0.420000,0.720000,0.900000,0.690350,0.330000,0.000000,0.000000,0.000000
604400,,0.000000,0.510000,0.118642,0.760000,0.300000,0.625146,0.000000,0.000000,0.000000,0.000000
604401,,0.000000,0.000000,0.070000,0.760000,0.300000,0.579431,0.000000,0.455340,0.416667,0.694091
604402,,0.872303,0.000000,0.092536,0.760000,0.300000,0.584205,0.290000,0.000000,0.000000,0.000000
604403,,0.000000,0.480000,0.070000,0.780000,0.300000,0.670834,0.000000,0.000000,0.000000,0.000000
604404,,0.000000,0.000000,0.161743,0.720000,0.300000,0.491041,0.000000,0.000000,0.000000,0.000000
604405,,0.000000,0.510000,0.102859,0.800000,0.300000,0.632086,0.000000,0.360849,0.166667,0.140165
604406,,0.000000,0.000000,0.081711,0.720000,0.300000,0.627643,0.000000,0.000000,0.000000,0.000000
604407,,0.000000,0.000000,0.070000,0.720000,0.300000,0.580852,0.000000,0.227670,0.000000,0.000000
604408,,0.000000,0.000000,0.436501,0.720000,0.300000,0.650890,0.000000,0.000000,0.000000,0.000000
604409,,0.000000,0.000000,0.078048,0.720000,0.300000,0.652537,0.000000,0.000000,0.000000,0.000000
604410,,0.000000,0.000000,0.070000,0.720000,0.300000,0.507619,0.000000,0.000000,0.000000,0.000000
604411,,0.000000,0.000000,0.102233,0.720000,0.300000,0.633363,0.290000,0.000000,0.000000,0.000000
604412,IncFIB(S)/IncFII(S),0.000000,0.360000,0.076555,0.760000,0.900000,0.666160,0.410000,0.000000,0.083333,0.000000
604413,,0.000000,0.360000,0.105149,0.800000,0.300000,0.600707,0.000000,0.000000,0.166667,0.331538
604414,,0.000000,0.000000,0.129019,0.760000,0.300000,0.666128,0.290000,0.227670,0.250000,0.370481
604415,,0.000000,0.000000,0.070000,0.760000,0.300000,0.686843,0.330000,0.000000,0.000000,0.000000
604416,,0.000000,0.360000,0.370000,0.800000,0.300000,0.572325,0.330000,0.455340,0.250000,0.623236
604417,,0.000000,0.000000,0.070000,0.760000,0.300000,0.551416,0.290000,0.000000,0.083333,0.000000
604418,,0.000000,0.330000,0.122144,0.780000,0.300000,0.601441,0.000000,0.227670,0.083333,0.140165
604419,IncX4,0.000000,0.000000,0.420000,0.720000,0.900000,0.686841,0.370000,0.000000,0.000000,0.000000
604420,,0.691284,0.000000,0.112487,0.720000,0.300000,0.588125,0.000000,0.227670,0.166667,0.223984
604421,,0.872303,0.000000,0.122891,0.760000,0.300000,0.634396,0.000000,0.360849,0.166667,0.223984
604422,IncA/C2,0.000000,0.000000,0.070000,0.760000,0.900000,0.666936,0.000000,0.000000,0.000000,0.000000
604423,,0.000000,0.000000,0.079340,0.760000,0.300000,0.688659,0.450000,0.000000,0.000000,0.000000
604424,,0.691284,0.000000,0.229499,0.720000,0.300000,0.565591,0.000000,0.000000,0.000000,0.000000
604425,,0.436151,0.000000,0.172180,0.720000,0.300000,0.529890,0.000000,0.000000,0.000000,0.000000
604426,,0.436151,0.000000,0.220819,0.760000,0.300000,0.545453,0.000000,0.000000,0.000000,0.000000
604427,,0.000000,0.000000,0.077749,0.720000,0.300000,0.655053,0.410000,0.000000,0.000000,0.000000
604428,,0.000000,0.000000,0.082055,0.760000,0.300000,0.671720,0.450000,0.000000,0.083333,0.140165
604429,,0.000000,0.000000,0.420000,0.720000,0.300000,0.696558,0.330000,0.000000,0.000000,0.000000
604430,,0.000000,0.000000,0.108275,0.720000,0.300000,0.621961,0.000000,0.360849,0.000000,0.223984
604431,,0.000000,0.000000,0.070000,0.760000,0.300000,0.651341,0.000000,0.227670,0.083333,0.223984
604432,,1.000000,0.000000,0.091677,0.720000,0.300000,0.715919,0.370000,0.000000,0.000000,0.140165
604433,,0.000000,0.000000,0.078928,0.720000,0.300000,0.691652,0.330000,0.000000,0.000000,0.140165
604434,,0.436151,0.000000,0.099406,0.760000,0.300000,0.639454,0.720000,0.227670,0.083333,0.000000
604435,,0.000000,0.000000,0.070000,0.720000,0.300000,0.615255,0.000000,0.227670,0.083333,0.370481
604436,,0.000000,0.000000,0.070000,0.760000,0.300000,0.551759,0.290000,0.227670,0.250000,0.501970
604437,,0.000000,0.000000,0.113554,0.720000,0.300000,0.540480,0.000000,0.000000,0.000000,0.140165
604438,,0.436151,0.000000,0.118185,0.720000,0.300000,0.533774,0.290000,0.000000,0.000000,0.284318
604439,,0.000000,0.000000,0.607347,0.760000,0.300000,0.670136,0.000000,0.528634,0.250000,0.555173
604440,Col440I,0.000000,0.000000,0.070000,0.760000,0.500000,0.510859,0.000000,0.000000,0.000000,0.000000
604441,,0.000000,0.000000,0.070000,0.720000,0.300000,0.635473,0.000000,0.360849,0.166667,0.140165
604442,IncFIB(pHCM2),0.000000,0.000000,0.070000,0.760000,0.900000,0.638931,0.000000,0.455340,0.250000,0.223984
604443,,0.000000,0.000000,0.070000,0.720000,0.300000,0.606246,0.000000,0.227670,0.083333,0.000000
604444,,0.000000,0.000000,0.070000,0.800000,0.300000,0.523562,0.000000,0.360849,0.083333,0.140165
604445,,0.000000,0.000000,0.070000,0.720000,0.300000,0.637549,0.290000,0.000000,0.083333,0.000000
604446,,0.000000,0.000000,0.089609,0.720000,0.300000,0.685435,0.290000,0.000000,0.000000,0.000000
604447,,0.691284,0.000000,0.096019,0.720000,0.300000,0.574668,0.330000,0.000000,0.000000,0.000000
604448,,0.000000,0.510000,0.074835,0.800000,0.300000,0.686351,0.330000,0.528634,0.833333,0.919073
604449,Col440I,0.000000,0.000000,0.420000,0.720000,0.500000,0.554216,0.000000,0.000000,0.000000,0.140165
604450,,0.000000,0.000000,0.070000,0.720000,0.300000,0.601595,0.000000,0.000000,0.000000,0.000000
604451,,0.691284,0.000000,0.070000,0.720000,0.300000,0.573437,0.440000,0.000000,0.000000,0.000000
604452,,0.000000,0.000000,0.070000,0.720000,0.300000,0.714307,0.000000,0.000000,0.000000,0.140165
604453,,0.000000,0.000000,0.083356,0.720000,0.300000,0.664922,0.000000,0.000000,0.000000,0.140165
604454,,0.000000,0.000000,0.070000,0.720000,0.300000,0.662909,0.000000,0.000000,0.000000,0.000000
604455,,0.000000,0.000000,0.070000,0.720000,0.300000,0.618383,0.000000,0.000000,0.000000,0.140165
604456,,0.000000,0.330000,0.070000,0.740000,0.300000,0.608413,0.000000,0.000000,0.000000,0.000000
604457,,0.000000,0.330000,0.070000,0.740000,0.300000,0.576103,0.000000,0.000000,0.000000,0.000000
604458,,0.000000,0.000000,0.109494,0.760000,0.300000,0.546973,0.000000,0.227670,0.083333,0.284318
604459,,0.000000,0.000000,0.070000,0.720000,0.300000,0.545542,0.000000,0.000000,0.000000,0.000000
604460,,0.000000,0.000000,0.070000,0.720000,0.300000,0.531718,0.000000,0.000000,0.000000,0.000000
604461,,0.000000,0.000000,0.070000,0.720000,0.300000,0.528612,0.000000,0.000000,0.000000,0.140165
604462,,0.000000,0.000000,0.128298,0.720000,0.300000,0.521131,0.000000,0.000000,0.000000,0.000000
604463,,0.000000,0.000000,0.125793,0.760000,0.300000,0.570044,0.330000,0.930594,0.833333,1.000000
604464,IncFII(pCRY),0.000000,0.000000,0.084665,0.720000,0.900000,0.704718,0.000000,0.000000,0.000000,0.000000
604465,,0.000000,0.000000,0.420000,0.720000,0.300000,0.614785,0.000000,0.000000,0.000000,0.000000
604466,,0.000000,0.000000,0.070000,0.720000,0.300000,0.542939,0.000000,0.000000,0.000000,0.000000
604467,,0.000000,0.000000,0.107160,0.720000,0.300000,0.689013,0.290000,0.227670,0.000000,0.140165
604468,,0.436151,0.000000,0.109925,0.720000,0.300000,0.546253,0.290000,0.000000,0.000000,0.000000
604469,,0.000000,0.000000,0.119751,0.720000,0.300000,0.577650,0.000000,0.000000,0.000000,0.000000
604470,,0.000000,0.000000,0.132504,0.720000,0.300000,0.645643,0.000000,0.227670,0.083333,0.521067
604471,,0.000000,0.000000,0.097757,0.760000,0.300000,0.570377,0.000000,0.455340,0.250000,0.223984
604472,,0.000000,0.000000,0.070000,0.720000,0.300000,0.481357,0.000000,0.000000,0.000000,0.000000
604473,,0.000000,0.000000,0.442543,0.720000,0.300000,0.584185,0.290000,0.000000,0.000000,0.000000
604474,,0.000000,0.000000,0.082696,0.720000,0.300000,0.695190,0.000000,0.000000,0.000000,0.000000
604475,IncFIB(S),0.000000,0.000000,0.082002,0.720000,0.900000,0.672013,0.330000,0.000000,0.000000,0.000000
604476,,0.000000,0.000000,0.070000,0.720000,0.300000,0.527285,0.000000,0.000000,0.000000,0.000000
604477,,0.000000,0.000000,0.070000,0.760000,0.300000,0.502494,0.000000,0.227670,0.083333,0.140165
604478,,0.000000,0.000000,0.070000,0.720000,0.300000,0.493354,0.000000,0.000000,0.000000,0.000000
604479,IncFII(pMET),0.000000,0.000000,0.070000,0.720000,0.900000,0.666432,0.370000,0.000000,0.083333,0.223984
604480,,0.000000,0.000000,0.420000,0.720000,0.300000,0.570487,0.000000,0.000000,0.083333,0.140165
604481,,0.436151,0.000000,0.105228,0.720000,0.300000,0.554560,0.330000,0.000000,0.000000,0.000000
604482,,0.436151,0.000000,0.103975,0.720000,0.300000,0.556963,0.330000,0.000000,0.000000,0.000000
604483,,0.000000,0.000000,0.070000,0.720000,0.300000,0.566378,0.000000,0.000000,0.000000,0.000000
604484,,0.000000,0.000000,0.090126,0.760000,0.300000,0.591711,0.000000,0.455340,0.166667,0.284318
604485,,0.000000,0.000000,0.070000,0.760000,0.300000,0.685840,0.330000,0.227670,0.333333,0.370481
604486,,0.000000,0.480000,0.073983,0.740000,0.300000,0.699223,0.370000,0.000000,0.000000,0.140165
604487,,0.000000,0.000000,0.074669,0.720000,0.300000,0.688671,0.330000,0.000000,0.083333,0.000000
604488,IncQ1,0.691284,0.000000,0.433748,0.720000,0.500000,0.617005,0.330000,0.000000,0.000000,0.000000
604489,,0.000000,0.480000,0.090743,0.740000,0.300000,0.635707,0.290000,0.000000,0.000000,0.000000
604490,,0.000000,0.000000,0.070000,0.720000,0.300000,0.680031,0.000000,0.000000,0.000000,0.000000
604491,,0.000000,0.360000,0.103149,0.760000,0.300000,0.604595,0.000000,0.000000,0.000000,0.000000
604492,,0.000000,0.000000,0.070000,0.720000,0.300000,0.508436,0.000000,0.000000,0.000000,0.000000
604493,,0.000000,0.000000,0.070000,0.720000,0.300000,0.476788,0.000000,0.000000,0.000000,0.000000
604494,,0.000000,0.000000,0.070000,0.720000,0.300000,0.465757,0.000000,0.000000,0.000000,0.000000
604495,,0.000000,0.000000,0.172110,0.720000,0.300000,0.556842,0.000000,0.000000,0.000000,0.000000
604496,,0.000000,0.000000,0.161185,0.720000,0.300000,0.564352,0.000000,0.000000,0.166667,0.223984
604497,,0.691284,0.000000,0.182511,0.720000,0.300000,0.660994,0.900000,0.000000,0.000000,0.000000
604498,,0.000000,0.000000,0.441839,0.720000,0.300000,0.678288,0.000000,0.227670,0.083333,0.370481
604499,,0.000000,0.000000,0.070000,0.720000,0.300000,0.473169,0.000000,0.000000,0.000000,0.000000
604500,,0.000000,0.000000,0.420000,0.720000,0.300000,0.530743,0.290000,0.000000,0.000000,0.370481
604501,IncX4,0.000000,0.000000,0.420000,0.720000,0.900000,0.685913,0.370000,0.000000,0.000000,0.140165
604502,Col440I,0.000000,0.000000,0.070000,0.720000,0.500000,0.502767,0.000000,0.000000,0.083333,0.000000
604503,,0.000000,0.000000,0.070000,0.720000,0.300000,0.515509,0.000000,0.000000,0.000000,0.000000
604504,,0.436151,0.000000,0.094894,0.720000,0.300000,0.623600,0.720000,0.000000,0.000000,0.000000
604505,,0.000000,0.000000,0.074614,0.800000,0.300000,0.689458,0.000000,0.360849,0.166667,0.000000
604506,,0.000000,0.000000,0.070000,0.720000,0.300000,0.608344,0.000000,0.000000,0.083333,0.140165
604507,,0.000000,0.000000,0.070000,0.720000,0.300000,0.600901,0.290000,0.000000,0.083333,0.000000
604508,,0.000000,0.000000,0.070000,0.760000,0.300000,0.529299,0.000000,0.000000,0.166667,0.403640
604509,IncFII(pSE11),0.000000,0.000000,0.684463,0.760000,0.900000,0.565617,0.000000,0.930594,0.666667,0.809524
604510,,0.436151,0.000000,0.096831,0.720000,0.300000,0.618627,0.720000,0.000000,0.000000,0.000000
604511,,0.000000,0.000000,0.070000,0.720000,0.300000,0.690787,0.000000,0.000000,0.000000,0.000000
604512,,0.000000,0.000000,0.420000,0.720000,0.300000,0.591425,0.000000,0.000000,0.000000,0.000000
604513,,0.000000,0.330000,0.070000,0.780000,0.300000,0.626197,0.000000,0.227670,0.083333,0.223984
604514,,0.000000,0.480000,0.081823,0.740000,0.300000,0.627013,0.000000,0.000000,0.000000,0.000000
604515,,0.000000,0.690000,0.093302,0.780000,0.300000,0.700892,0.290000,0.000000,0.000000,0.000000
604516,IncX3,0.000000,0.000000,0.420000,0.720000,0.900000,0.693625,0.330000,0.000000,0.000000,0.000000
604517,,0.691284,0.000000,0.235511,0.720000,0.300000,0.534369,0.000000,0.000000,0.000000,0.000000
604518,,0.691284,0.330000,0.070000,0.740000,0.300000,0.726179,0.750000,0.000000,0.000000,0.000000
604519,,0.000000,0.000000,0.420000,0.760000,0.300000,0.549392,0.000000,0.000000,0.333333,0.458090
604520,Col440I,0.806006,0.000000,0.070000,0.720000,0.500000,0.521286,0.000000,0.000000,0.000000,0.000000
